student_ID,knowledge_id,knowledge_name,mastery,mastery_percentage,question_count,submit_count,correct_count,level
f4e46ba446c56e56259b,g7R2j,知识点g7R2j,0.7841,78.41,5,18,9,good
f4e46ba446c56e56259b,k4W1c,知识点k4W1c,0.7626,76.26,1,3,1,good
f4e46ba446c56e56259b,m3D1v,知识点m3D1v,0.8565,85.65,12,43,16,good
f4e46ba446c56e56259b,r8S3g,知识点r8S3g,0.8453,84.53,5,46,7,good
f4e46ba446c56e56259b,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
f4e46ba446c56e56259b,t5V9e,知识点t5V9e,0.8123,81.23,5,13,13,good
f4e46ba446c56e56259b,y9W5d,知识点y9W5d,0.9226,92.26,11,17,14,good
8fb30cb5c7ad360c995f,b3C9s,知识点b3C9s,0.7746,77.46,3,32,21,good
8fb30cb5c7ad360c995f,g7R2j,知识点g7R2j,0.7815,78.15,5,58,48,good
8fb30cb5c7ad360c995f,k4W1c,知识点k4W1c,0.7551,75.51,1,25,25,good
8fb30cb5c7ad360c995f,m3D1v,知识点m3D1v,0.8215,82.15,12,41,32,good
8fb30cb5c7ad360c995f,r8S3g,知识点r8S3g,0.6687,66.87,5,32,10,good
8fb30cb5c7ad360c995f,s8Y2f,知识点s8Y2f,0.7072,70.72,1,4,3,good
8fb30cb5c7ad360c995f,t5V9e,知识点t5V9e,0.8094,80.94,5,53,36,good
8fb30cb5c7ad360c995f,y9W5d,知识点y9W5d,0.8378,83.78,11,66,57,good
cb8c2285066597e012c6,b3C9s,知识点b3C9s,0.9989,99.89,3,3,3,good
cb8c2285066597e012c6,g7R2j,知识点g7R2j,0.869,86.9,5,18,5,good
cb8c2285066597e012c6,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
cb8c2285066597e012c6,m3D1v,知识点m3D1v,0.952,95.2,12,25,12,good
cb8c2285066597e012c6,r8S3g,知识点r8S3g,0.6845,68.45,5,41,7,good
cb8c2285066597e012c6,s8Y2f,知识点s8Y2f,0.8135,81.35,1,2,1,good
cb8c2285066597e012c6,t5V9e,知识点t5V9e,0.9442,94.42,5,6,5,good
cb8c2285066597e012c6,y9W5d,知识点y9W5d,0.9485,94.85,11,13,11,good
a55511198784610bf30b,b3C9s,知识点b3C9s,0.9105,91.05,3,3,3,good
a55511198784610bf30b,g7R2j,知识点g7R2j,0.8826,88.26,5,11,5,good
a55511198784610bf30b,k4W1c,知识点k4W1c,0.8139,81.39,1,1,1,good
a55511198784610bf30b,m3D1v,知识点m3D1v,0.831,83.1,12,43,14,good
a55511198784610bf30b,r8S3g,知识点r8S3g,0.7444,74.44,5,59,6,good
a55511198784610bf30b,s8Y2f,知识点s8Y2f,0.6338,63.38,1,4,1,good
a55511198784610bf30b,t5V9e,知识点t5V9e,0.8346,83.46,5,15,9,good
a55511198784610bf30b,y9W5d,知识点y9W5d,0.8846,88.46,11,22,16,good
c5b9961e65ffa73d971e,b3C9s,知识点b3C9s,0.916,91.6,3,11,4,good
c5b9961e65ffa73d971e,g7R2j,知识点g7R2j,0.8635,86.35,5,8,6,good
c5b9961e65ffa73d971e,k4W1c,知识点k4W1c,0.6772,67.72,1,6,3,good
c5b9961e65ffa73d971e,m3D1v,知识点m3D1v,0.8044,80.44,12,48,24,good
c5b9961e65ffa73d971e,r8S3g,知识点r8S3g,0.7664,76.64,5,32,17,good
c5b9961e65ffa73d971e,s8Y2f,知识点s8Y2f,0.667,66.7,1,3,1,good
c5b9961e65ffa73d971e,t5V9e,知识点t5V9e,0.8742,87.42,5,25,23,good
c5b9961e65ffa73d971e,y9W5d,知识点y9W5d,0.7844,78.44,11,53,35,good
5b5ef66e547d63806a56,b3C9s,知识点b3C9s,0.8915,89.15,3,11,6,good
5b5ef66e547d63806a56,g7R2j,知识点g7R2j,0.8287,82.87,5,20,14,good
5b5ef66e547d63806a56,k4W1c,知识点k4W1c,0.8862,88.62,1,9,9,good
5b5ef66e547d63806a56,m3D1v,知识点m3D1v,0.7445,74.45,12,69,38,good
5b5ef66e547d63806a56,r8S3g,知识点r8S3g,0.7539,75.39,5,37,8,good
5b5ef66e547d63806a56,s8Y2f,知识点s8Y2f,0.6629,66.29,1,11,8,good
5b5ef66e547d63806a56,t5V9e,知识点t5V9e,0.6843,68.43,5,49,22,good
5b5ef66e547d63806a56,y9W5d,知识点y9W5d,0.8097,80.97,11,55,45,good
bafdbc62a48daf6840c9,b3C9s,知识点b3C9s,0.9971,99.71,3,3,3,good
bafdbc62a48daf6840c9,g7R2j,知识点g7R2j,0.9969,99.69,5,6,6,good
bafdbc62a48daf6840c9,k4W1c,知识点k4W1c,0.9952,99.52,1,1,1,good
bafdbc62a48daf6840c9,m3D1v,知识点m3D1v,0.8999,89.99,12,28,13,good
bafdbc62a48daf6840c9,r8S3g,知识点r8S3g,0.7072,70.72,5,66,9,good
bafdbc62a48daf6840c9,s8Y2f,知识点s8Y2f,0.9932,99.32,1,1,1,good
bafdbc62a48daf6840c9,t5V9e,知识点t5V9e,0.8263,82.63,5,50,20,good
bafdbc62a48daf6840c9,y9W5d,知识点y9W5d,0.9957,99.57,11,11,11,good
d3ba1fe030801d700cb6,b3C9s,知识点b3C9s,0.9992,99.92,3,3,3,good
d3ba1fe030801d700cb6,g7R2j,知识点g7R2j,0.7879,78.79,5,7,4,good
d3ba1fe030801d700cb6,k4W1c,知识点k4W1c,0.627,62.7,1,7,1,good
d3ba1fe030801d700cb6,m3D1v,知识点m3D1v,0.8411,84.11,12,34,23,good
d3ba1fe030801d700cb6,r8S3g,知识点r8S3g,0.7715,77.15,5,31,10,good
d3ba1fe030801d700cb6,s8Y2f,知识点s8Y2f,0.8453,84.53,1,5,3,good
d3ba1fe030801d700cb6,t5V9e,知识点t5V9e,0.8346,83.46,5,12,10,good
d3ba1fe030801d700cb6,y9W5d,知识点y9W5d,0.8224,82.24,11,43,21,good
3f55d44d7572d52b2987,b3C9s,知识点b3C9s,0.9982,99.82,3,3,3,good
3f55d44d7572d52b2987,g7R2j,知识点g7R2j,0.9593,95.93,5,20,19,good
3f55d44d7572d52b2987,k4W1c,知识点k4W1c,0.8138,81.38,1,2,1,good
3f55d44d7572d52b2987,m3D1v,知识点m3D1v,0.9357,93.57,12,19,17,good
3f55d44d7572d52b2987,r8S3g,知识点r8S3g,0.9,90.0,5,20,10,good
3f55d44d7572d52b2987,s8Y2f,知识点s8Y2f,0.7614,76.14,1,4,2,good
3f55d44d7572d52b2987,t5V9e,知识点t5V9e,0.909,90.9,5,8,6,good
3f55d44d7572d52b2987,y9W5d,知识点y9W5d,0.8749,87.49,11,29,21,good
d27565678ffa4a9bfa85,b3C9s,知识点b3C9s,0.9989,99.89,3,3,3,good
d27565678ffa4a9bfa85,g7R2j,知识点g7R2j,0.9616,96.16,5,6,5,good
d27565678ffa4a9bfa85,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
d27565678ffa4a9bfa85,m3D1v,知识点m3D1v,0.9984,99.84,12,12,12,good
d27565678ffa4a9bfa85,r8S3g,知识点r8S3g,0.6676,66.76,5,57,9,good
d27565678ffa4a9bfa85,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
d27565678ffa4a9bfa85,t5V9e,知识点t5V9e,0.8279,82.79,5,17,5,good
d27565678ffa4a9bfa85,y9W5d,知识点y9W5d,0.9987,99.87,11,11,11,good
efb9fe363bdeb9f48d69,b3C9s,知识点b3C9s,0.9985,99.85,3,3,3,good
efb9fe363bdeb9f48d69,g7R2j,知识点g7R2j,0.8658,86.58,5,6,5,good
efb9fe363bdeb9f48d69,k4W1c,知识点k4W1c,0.9982,99.82,1,1,1,good
efb9fe363bdeb9f48d69,m3D1v,知识点m3D1v,0.9185,91.85,12,16,12,good
efb9fe363bdeb9f48d69,r8S3g,知识点r8S3g,0.78,78.0,5,34,6,good
efb9fe363bdeb9f48d69,s8Y2f,知识点s8Y2f,0.8157,81.57,1,1,1,good
efb9fe363bdeb9f48d69,t5V9e,知识点t5V9e,0.7369,73.69,5,27,8,good
efb9fe363bdeb9f48d69,y9W5d,知识点y9W5d,0.9648,96.48,11,11,11,good
28719a42e0cbf4991b7f,b3C9s,知识点b3C9s,0.8728,87.28,3,3,3,good
28719a42e0cbf4991b7f,g7R2j,知识点g7R2j,0.792,79.2,5,15,11,good
28719a42e0cbf4991b7f,k4W1c,知识点k4W1c,0.946,94.6,1,2,2,good
28719a42e0cbf4991b7f,m3D1v,知识点m3D1v,0.8531,85.31,12,39,25,good
28719a42e0cbf4991b7f,r8S3g,知识点r8S3g,0.7899,78.99,5,21,13,good
28719a42e0cbf4991b7f,s8Y2f,知识点s8Y2f,0.9963,99.63,1,1,1,good
28719a42e0cbf4991b7f,t5V9e,知识点t5V9e,0.88,88.0,5,15,14,good
28719a42e0cbf4991b7f,y9W5d,知识点y9W5d,0.9061,90.61,11,24,20,good
62156eada978f707f5d2,b3C9s,知识点b3C9s,0.8572,85.72,3,5,4,good
62156eada978f707f5d2,g7R2j,知识点g7R2j,0.9979,99.79,5,6,6,good
62156eada978f707f5d2,k4W1c,知识点k4W1c,0.9988,99.88,1,1,1,good
62156eada978f707f5d2,m3D1v,知识点m3D1v,0.9054,90.54,12,21,18,good
62156eada978f707f5d2,r8S3g,知识点r8S3g,0.8807,88.07,5,13,8,good
62156eada978f707f5d2,s8Y2f,知识点s8Y2f,0.7085,70.85,1,7,3,good
62156eada978f707f5d2,t5V9e,知识点t5V9e,0.8342,83.42,5,18,15,good
62156eada978f707f5d2,y9W5d,知识点y9W5d,0.8842,88.42,11,30,20,good
46a7a18ca160c829a15f,b3C9s,知识点b3C9s,0.6985,69.85,3,30,18,good
46a7a18ca160c829a15f,g7R2j,知识点g7R2j,0.685,68.5,5,73,30,good
46a7a18ca160c829a15f,k4W1c,知识点k4W1c,0.9464,94.64,1,2,2,good
46a7a18ca160c829a15f,m3D1v,知识点m3D1v,0.8352,83.52,12,34,18,good
46a7a18ca160c829a15f,r8S3g,知识点r8S3g,0.6853,68.53,5,29,6,good
46a7a18ca160c829a15f,s8Y2f,知识点s8Y2f,0.813,81.3,1,2,1,good
46a7a18ca160c829a15f,t5V9e,知识点t5V9e,0.7426,74.26,5,25,9,good
46a7a18ca160c829a15f,y9W5d,知识点y9W5d,0.7679,76.79,11,52,23,good
57c33a6126c456c5ada8,b3C9s,知识点b3C9s,0.9988,99.88,3,3,3,good
57c33a6126c456c5ada8,g7R2j,知识点g7R2j,0.7781,77.81,5,5,3,good
57c33a6126c456c5ada8,k4W1c,知识点k4W1c,0.997,99.7,1,1,1,good
57c33a6126c456c5ada8,m3D1v,知识点m3D1v,0.8005,80.05,12,24,10,good
57c33a6126c456c5ada8,r8S3g,知识点r8S3g,0.683,68.3,5,34,7,good
57c33a6126c456c5ada8,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
57c33a6126c456c5ada8,t5V9e,知识点t5V9e,0.7864,78.64,5,12,5,good
57c33a6126c456c5ada8,y9W5d,知识点y9W5d,0.9643,96.43,11,15,10,good
951eea03695f436017d3,b3C9s,知识点b3C9s,0.9433,94.33,3,4,3,good
951eea03695f436017d3,g7R2j,知识点g7R2j,0.8521,85.21,5,17,4,good
951eea03695f436017d3,k4W1c,知识点k4W1c,0.8143,81.43,1,2,1,good
951eea03695f436017d3,m3D1v,知识点m3D1v,0.9718,97.18,12,21,14,good
951eea03695f436017d3,r8S3g,知识点r8S3g,0.8884,88.84,5,10,6,good
951eea03695f436017d3,s8Y2f,知识点s8Y2f,0.9977,99.77,1,1,1,good
951eea03695f436017d3,t5V9e,知识点t5V9e,0.9347,93.47,5,8,5,good
951eea03695f436017d3,y9W5d,知识点y9W5d,0.9436,94.36,11,14,12,good
098b2c66cbc1ed736e14,b3C9s,知识点b3C9s,0.7304,73.04,3,8,6,good
098b2c66cbc1ed736e14,g7R2j,知识点g7R2j,0.8743,87.43,5,29,28,good
098b2c66cbc1ed736e14,k4W1c,知识点k4W1c,0.9473,94.73,1,2,2,good
098b2c66cbc1ed736e14,m3D1v,知识点m3D1v,0.881,88.1,12,27,23,good
098b2c66cbc1ed736e14,r8S3g,知识点r8S3g,0.8625,86.25,5,13,6,good
098b2c66cbc1ed736e14,s8Y2f,知识点s8Y2f,0.8393,83.93,1,4,3,good
098b2c66cbc1ed736e14,t5V9e,知识点t5V9e,0.8537,85.37,5,15,12,good
098b2c66cbc1ed736e14,y9W5d,知识点y9W5d,0.8863,88.63,11,27,21,good
33ddb1517601db520cd6,b3C9s,知识点b3C9s,0.9835,98.35,3,5,5,good
33ddb1517601db520cd6,g7R2j,知识点g7R2j,0.8961,89.61,5,18,16,good
33ddb1517601db520cd6,k4W1c,知识点k4W1c,0.814,81.4,1,1,1,good
33ddb1517601db520cd6,m3D1v,知识点m3D1v,0.9642,96.42,12,23,22,good
33ddb1517601db520cd6,r8S3g,知识点r8S3g,0.7641,76.41,5,50,7,good
33ddb1517601db520cd6,s8Y2f,知识点s8Y2f,0.6869,68.69,1,1,1,good
33ddb1517601db520cd6,t5V9e,知识点t5V9e,0.8821,88.21,5,16,16,good
33ddb1517601db520cd6,y9W5d,知识点y9W5d,0.8835,88.35,11,24,24,good
446d2ad0ca2908ffa4f9,b3C9s,知识点b3C9s,0.9981,99.81,3,3,3,good
446d2ad0ca2908ffa4f9,g7R2j,知识点g7R2j,0.9076,90.76,5,9,6,good
446d2ad0ca2908ffa4f9,k4W1c,知识点k4W1c,0.9955,99.55,1,1,1,good
446d2ad0ca2908ffa4f9,m3D1v,知识点m3D1v,0.9162,91.62,12,19,12,good
446d2ad0ca2908ffa4f9,r8S3g,知识点r8S3g,0.951,95.1,5,6,6,good
446d2ad0ca2908ffa4f9,s8Y2f,知识点s8Y2f,0.9976,99.76,1,2,2,good
446d2ad0ca2908ffa4f9,t5V9e,知识点t5V9e,0.962,96.2,5,6,5,good
446d2ad0ca2908ffa4f9,y9W5d,知识点y9W5d,0.9496,94.96,11,14,12,good
ae2e4cb7985c4ac71795,b3C9s,知识点b3C9s,0.9026,90.26,3,8,6,good
ae2e4cb7985c4ac71795,g7R2j,知识点g7R2j,0.9142,91.42,5,29,25,good
ae2e4cb7985c4ac71795,k4W1c,知识点k4W1c,0.9979,99.79,1,1,1,good
ae2e4cb7985c4ac71795,m3D1v,知识点m3D1v,0.9207,92.07,12,16,15,good
ae2e4cb7985c4ac71795,r8S3g,知识点r8S3g,0.8591,85.91,5,17,8,good
ae2e4cb7985c4ac71795,s8Y2f,知识点s8Y2f,0.7284,72.84,1,2,1,good
ae2e4cb7985c4ac71795,t5V9e,知识点t5V9e,0.8625,86.25,5,16,9,good
ae2e4cb7985c4ac71795,y9W5d,知识点y9W5d,0.8877,88.77,11,17,15,good
1b0baf552d2cd47ee10b,b3C9s,知识点b3C9s,0.998,99.8,3,3,3,good
1b0baf552d2cd47ee10b,g7R2j,知识点g7R2j,0.9269,92.69,5,8,6,good
1b0baf552d2cd47ee10b,k4W1c,知识点k4W1c,0.9977,99.77,1,1,1,good
1b0baf552d2cd47ee10b,m3D1v,知识点m3D1v,0.9351,93.51,12,20,13,good
1b0baf552d2cd47ee10b,r8S3g,知识点r8S3g,0.936,93.6,5,14,6,good
1b0baf552d2cd47ee10b,s8Y2f,知识点s8Y2f,0.9972,99.72,1,1,1,good
1b0baf552d2cd47ee10b,t5V9e,知识点t5V9e,0.8991,89.91,5,10,5,good
1b0baf552d2cd47ee10b,y9W5d,知识点y9W5d,0.9977,99.77,11,11,11,good
e86f896d71d48d87464d,m3D1v,知识点m3D1v,0.5391,53.91,6,6,6,medium
e86f896d71d48d87464d,r8S3g,知识点r8S3g,0.7036,70.36,5,26,6,good
e86f896d71d48d87464d,t5V9e,知识点t5V9e,0.711,71.1,4,11,9,good
62a877b83219f7974fd0,b3C9s,知识点b3C9s,0.9674,96.74,3,4,4,good
62a877b83219f7974fd0,g7R2j,知识点g7R2j,0.9325,93.25,5,7,5,good
62a877b83219f7974fd0,k4W1c,知识点k4W1c,0.8128,81.28,1,1,1,good
62a877b83219f7974fd0,m3D1v,知识点m3D1v,0.9671,96.71,12,21,20,good
62a877b83219f7974fd0,r8S3g,知识点r8S3g,0.9621,96.21,5,7,6,good
62a877b83219f7974fd0,s8Y2f,知识点s8Y2f,0.9979,99.79,1,1,1,good
62a877b83219f7974fd0,t5V9e,知识点t5V9e,0.9984,99.84,5,5,5,good
62a877b83219f7974fd0,y9W5d,知识点y9W5d,0.981,98.1,11,12,12,good
7a600fb7e3750998e7ae,b3C9s,知识点b3C9s,0.8801,88.01,3,4,3,good
7a600fb7e3750998e7ae,g7R2j,知识点g7R2j,0.9176,91.76,5,9,9,good
7a600fb7e3750998e7ae,k4W1c,知识点k4W1c,0.8976,89.76,1,2,2,good
7a600fb7e3750998e7ae,m3D1v,知识点m3D1v,0.9093,90.93,12,23,21,good
7a600fb7e3750998e7ae,r8S3g,知识点r8S3g,0.8259,82.59,5,14,6,good
7a600fb7e3750998e7ae,s8Y2f,知识点s8Y2f,0.7625,76.25,1,3,1,good
7a600fb7e3750998e7ae,t5V9e,知识点t5V9e,0.8607,86.07,5,7,7,good
7a600fb7e3750998e7ae,y9W5d,知识点y9W5d,0.8847,88.47,11,34,28,good
c9c9f0b7606030f2aade,b3C9s,知识点b3C9s,0.9989,99.89,3,3,3,good
c9c9f0b7606030f2aade,g7R2j,知识点g7R2j,0.9988,99.88,5,5,5,good
c9c9f0b7606030f2aade,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
c9c9f0b7606030f2aade,m3D1v,知识点m3D1v,0.9988,99.88,12,12,12,good
c9c9f0b7606030f2aade,r8S3g,知识点r8S3g,0.999,99.9,5,6,6,good
c9c9f0b7606030f2aade,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
c9c9f0b7606030f2aade,t5V9e,知识点t5V9e,0.999,99.9,5,5,5,good
c9c9f0b7606030f2aade,y9W5d,知识点y9W5d,0.9988,99.88,11,11,11,good
52f4899e918b57df28da,b3C9s,知识点b3C9s,0.9431,94.31,3,4,3,good
52f4899e918b57df28da,g7R2j,知识点g7R2j,0.8438,84.38,5,19,15,good
52f4899e918b57df28da,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
52f4899e918b57df28da,m3D1v,知识点m3D1v,0.964,96.4,12,22,15,good
52f4899e918b57df28da,r8S3g,知识点r8S3g,0.8412,84.12,5,12,6,good
52f4899e918b57df28da,s8Y2f,知识点s8Y2f,0.7625,76.25,1,1,1,good
52f4899e918b57df28da,t5V9e,知识点t5V9e,0.9617,96.17,5,5,5,good
52f4899e918b57df28da,y9W5d,知识点y9W5d,0.8912,89.12,11,25,15,good
d235a2c32940b970ab7c,b3C9s,知识点b3C9s,0.9435,94.35,3,3,3,good
d235a2c32940b970ab7c,g7R2j,知识点g7R2j,0.9091,90.91,5,8,6,good
d235a2c32940b970ab7c,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
d235a2c32940b970ab7c,m3D1v,知识点m3D1v,0.9792,97.92,12,14,12,good
d235a2c32940b970ab7c,r8S3g,知识点r8S3g,0.9253,92.53,5,7,6,good
d235a2c32940b970ab7c,s8Y2f,知识点s8Y2f,0.8142,81.42,1,2,1,good
d235a2c32940b970ab7c,t5V9e,知识点t5V9e,0.962,96.2,5,5,5,good
d235a2c32940b970ab7c,y9W5d,知识点y9W5d,0.9821,98.21,11,12,11,good
8242b99ad9d6609fd19c,b3C9s,知识点b3C9s,0.9282,92.82,3,3,3,good
8242b99ad9d6609fd19c,g7R2j,知识点g7R2j,0.8192,81.92,5,8,4,good
8242b99ad9d6609fd19c,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
8242b99ad9d6609fd19c,m3D1v,知识点m3D1v,0.9201,92.01,12,26,12,good
8242b99ad9d6609fd19c,r8S3g,知识点r8S3g,0.962,96.2,5,9,7,good
8242b99ad9d6609fd19c,s8Y2f,知识点s8Y2f,0.8138,81.38,1,2,1,good
8242b99ad9d6609fd19c,t5V9e,知识点t5V9e,0.925,92.5,5,7,6,good
8242b99ad9d6609fd19c,y9W5d,知识点y9W5d,0.9388,93.88,11,18,11,good
8d93485dc6a4b2a9f03f,b3C9s,知识点b3C9s,0.8226,82.26,3,12,6,good
8d93485dc6a4b2a9f03f,g7R2j,知识点g7R2j,0.8282,82.82,5,8,4,good
8d93485dc6a4b2a9f03f,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
8d93485dc6a4b2a9f03f,m3D1v,知识点m3D1v,0.9081,90.81,12,20,12,good
8d93485dc6a4b2a9f03f,r8S3g,知识点r8S3g,0.8065,80.65,5,15,6,good
8d93485dc6a4b2a9f03f,s8Y2f,知识点s8Y2f,0.814,81.4,1,2,1,good
8d93485dc6a4b2a9f03f,t5V9e,知识点t5V9e,0.9617,96.17,5,5,5,good
8d93485dc6a4b2a9f03f,y9W5d,知识点y9W5d,0.9487,94.87,11,13,11,good
a108f1103f798c85d061,b3C9s,知识点b3C9s,0.9991,99.91,3,4,4,good
a108f1103f798c85d061,g7R2j,知识点g7R2j,0.9116,91.16,5,7,4,good
a108f1103f798c85d061,k4W1c,知识点k4W1c,0.9985,99.85,1,1,1,good
a108f1103f798c85d061,m3D1v,知识点m3D1v,0.9625,96.25,12,15,12,good
a108f1103f798c85d061,r8S3g,知识点r8S3g,0.9989,99.89,5,6,6,good
a108f1103f798c85d061,s8Y2f,知识点s8Y2f,0.999,99.9,1,2,2,good
a108f1103f798c85d061,t5V9e,知识点t5V9e,0.9989,99.89,5,6,6,good
a108f1103f798c85d061,y9W5d,知识点y9W5d,0.9987,99.87,11,12,12,good
52d965ebf3ec0518bc0f,b3C9s,知识点b3C9s,0.9993,99.93,3,3,3,good
52d965ebf3ec0518bc0f,g7R2j,知识点g7R2j,0.972,97.2,5,6,6,good
52d965ebf3ec0518bc0f,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
52d965ebf3ec0518bc0f,m3D1v,知识点m3D1v,0.9064,90.64,12,20,12,good
52d965ebf3ec0518bc0f,r8S3g,知识点r8S3g,0.8598,85.98,5,38,6,good
52d965ebf3ec0518bc0f,s8Y2f,知识点s8Y2f,0.9992,99.92,1,1,1,good
52d965ebf3ec0518bc0f,t5V9e,知识点t5V9e,0.8077,80.77,5,21,5,good
52d965ebf3ec0518bc0f,y9W5d,知识点y9W5d,0.9989,99.89,11,11,11,good
23dd64a1d2e4965198bf,b3C9s,知识点b3C9s,0.9978,99.78,3,3,3,good
23dd64a1d2e4965198bf,g7R2j,知识点g7R2j,0.8939,89.39,5,11,5,good
23dd64a1d2e4965198bf,k4W1c,知识点k4W1c,0.9945,99.45,1,1,1,good
23dd64a1d2e4965198bf,m3D1v,知识点m3D1v,0.928,92.8,12,41,13,good
23dd64a1d2e4965198bf,r8S3g,知识点r8S3g,0.8339,83.39,5,17,6,good
23dd64a1d2e4965198bf,s8Y2f,知识点s8Y2f,0.736,73.6,1,4,1,good
23dd64a1d2e4965198bf,t5V9e,知识点t5V9e,0.9959,99.59,5,6,6,good
23dd64a1d2e4965198bf,y9W5d,知识点y9W5d,0.9509,95.09,11,16,11,good
f9ef2830cd485d038b53,b3C9s,知识点b3C9s,0.6992,69.92,2,2,2,good
f9ef2830cd485d038b53,g7R2j,知识点g7R2j,0.3995,39.95,2,2,2,poor
f9ef2830cd485d038b53,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
f9ef2830cd485d038b53,m3D1v,知识点m3D1v,0.8044,80.44,9,9,9,good
f9ef2830cd485d038b53,r8S3g,知识点r8S3g,0.7622,76.22,4,6,5,good
f9ef2830cd485d038b53,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
f9ef2830cd485d038b53,t5V9e,知识点t5V9e,0.9981,99.81,5,5,5,good
f9ef2830cd485d038b53,y9W5d,知识点y9W5d,0.908,90.8,10,10,10,good
e3b920878572dbcf8c9e,b3C9s,知识点b3C9s,0.9988,99.88,3,3,3,good
e3b920878572dbcf8c9e,g7R2j,知识点g7R2j,0.9989,99.89,5,5,5,good
e3b920878572dbcf8c9e,k4W1c,知识点k4W1c,0.9982,99.82,1,1,1,good
e3b920878572dbcf8c9e,m3D1v,知识点m3D1v,0.9988,99.88,12,12,12,good
e3b920878572dbcf8c9e,r8S3g,知识点r8S3g,0.9991,99.91,5,6,6,good
e3b920878572dbcf8c9e,s8Y2f,知识点s8Y2f,0.9992,99.92,1,1,1,good
e3b920878572dbcf8c9e,t5V9e,知识点t5V9e,0.999,99.9,5,5,5,good
e3b920878572dbcf8c9e,y9W5d,知识点y9W5d,0.9989,99.89,11,11,11,good
93iq4xjhvlc8072fsfet,b3C9s,知识点b3C9s,0.8031,80.31,2,4,2,good
93iq4xjhvlc8072fsfet,g7R2j,知识点g7R2j,0.7883,78.83,5,19,14,good
93iq4xjhvlc8072fsfet,k4W1c,知识点k4W1c,0.7982,79.82,1,1,1,good
93iq4xjhvlc8072fsfet,m3D1v,知识点m3D1v,0.7629,76.29,11,28,16,good
93iq4xjhvlc8072fsfet,r8S3g,知识点r8S3g,0.6601,66.01,5,25,3,good
93iq4xjhvlc8072fsfet,s8Y2f,知识点s8Y2f,0.7476,74.76,1,7,3,good
93iq4xjhvlc8072fsfet,t5V9e,知识点t5V9e,0.6163,61.63,4,16,11,good
93iq4xjhvlc8072fsfet,y9W5d,知识点y9W5d,0.8153,81.53,11,31,20,good
nl4vt11ikn4we06zu0zj,b3C9s,知识点b3C9s,0.5702,57.02,2,10,9,medium
nl4vt11ikn4we06zu0zj,g7R2j,知识点g7R2j,0.7674,76.74,5,18,11,good
nl4vt11ikn4we06zu0zj,k4W1c,知识点k4W1c,0.8415,84.15,1,3,3,good
nl4vt11ikn4we06zu0zj,m3D1v,知识点m3D1v,0.7583,75.83,11,33,23,good
nl4vt11ikn4we06zu0zj,r8S3g,知识点r8S3g,0.7072,70.72,4,36,11,good
nl4vt11ikn4we06zu0zj,s8Y2f,知识点s8Y2f,0.672,67.2,1,2,1,good
nl4vt11ikn4we06zu0zj,t5V9e,知识点t5V9e,0.6224,62.24,5,14,3,good
nl4vt11ikn4we06zu0zj,y9W5d,知识点y9W5d,0.7059,70.59,10,25,20,good
cnqyqc90n3ixrlc3mri7,b3C9s,知识点b3C9s,0.8132,81.32,3,5,4,good
cnqyqc90n3ixrlc3mri7,g7R2j,知识点g7R2j,0.81,81.0,5,10,7,good
cnqyqc90n3ixrlc3mri7,k4W1c,知识点k4W1c,0.7624,76.24,1,6,4,good
cnqyqc90n3ixrlc3mri7,m3D1v,知识点m3D1v,0.5767,57.67,8,23,13,medium
cnqyqc90n3ixrlc3mri7,r8S3g,知识点r8S3g,0.7747,77.47,5,20,4,good
cnqyqc90n3ixrlc3mri7,s8Y2f,知识点s8Y2f,0.6957,69.57,1,3,1,good
cnqyqc90n3ixrlc3mri7,t5V9e,知识点t5V9e,0.776,77.6,5,18,11,good
cnqyqc90n3ixrlc3mri7,y9W5d,知识点y9W5d,0.7416,74.16,10,29,20,good
yb4sqfrwu788fa6y4zeb,b3C9s,知识点b3C9s,0.2997,29.97,1,1,1,poor
yb4sqfrwu788fa6y4zeb,g7R2j,知识点g7R2j,0.5832,58.32,4,15,10,medium
yb4sqfrwu788fa6y4zeb,k4W1c,知识点k4W1c,0.7262,72.62,1,4,3,good
yb4sqfrwu788fa6y4zeb,m3D1v,知识点m3D1v,0.7189,71.89,11,21,9,good
yb4sqfrwu788fa6y4zeb,r8S3g,知识点r8S3g,0.5243,52.43,4,26,4,medium
yb4sqfrwu788fa6y4zeb,s8Y2f,知识点s8Y2f,0.7303,73.03,1,2,1,good
yb4sqfrwu788fa6y4zeb,t5V9e,知识点t5V9e,0.7092,70.92,4,18,11,good
