student_ID,hour,count,percentage
d536120baaef5495c028,15,1,0.96
d536120baaef5495c028,16,0,0.0
d536120baaef5495c028,17,0,0.0
d536120baaef5495c028,18,0,0.0
d536120baaef5495c028,19,0,0.0
d536120baaef5495c028,20,0,0.0
d536120baaef5495c028,21,0,0.0
d536120baaef5495c028,22,0,0.0
d536120baaef5495c028,23,1,0.96
2ecb7fb5ff8899614c12,0,3,1.72
2ecb7fb5ff8899614c12,1,0,0.0
2ecb7fb5ff8899614c12,2,19,10.92
2ecb7fb5ff8899614c12,3,0,0.0
2ecb7fb5ff8899614c12,4,0,0.0
2ecb7fb5ff8899614c12,5,0,0.0
2ecb7fb5ff8899614c12,6,13,7.47
2ecb7fb5ff8899614c12,7,6,3.45
2ecb7fb5ff8899614c12,8,0,0.0
2ecb7fb5ff8899614c12,9,0,0.0
2ecb7fb5ff8899614c12,10,64,36.78
2ecb7fb5ff8899614c12,11,32,18.39
2ecb7fb5ff8899614c12,12,1,0.57
2ecb7fb5ff8899614c12,13,9,5.17
2ecb7fb5ff8899614c12,14,14,8.05
2ecb7fb5ff8899614c12,15,13,7.47
2ecb7fb5ff8899614c12,16,0,0.0
2ecb7fb5ff8899614c12,17,0,0.0
2ecb7fb5ff8899614c12,18,0,0.0
2ecb7fb5ff8899614c12,19,0,0.0
2ecb7fb5ff8899614c12,20,0,0.0
2ecb7fb5ff8899614c12,21,0,0.0
2ecb7fb5ff8899614c12,22,0,0.0
2ecb7fb5ff8899614c12,23,0,0.0
d6f3f410bbb24244d270,0,0,0.0
d6f3f410bbb24244d270,1,0,0.0
d6f3f410bbb24244d270,2,0,0.0
d6f3f410bbb24244d270,3,0,0.0
d6f3f410bbb24244d270,4,3,1.99
d6f3f410bbb24244d270,5,9,5.96
d6f3f410bbb24244d270,6,13,8.61
d6f3f410bbb24244d270,7,1,0.66
d6f3f410bbb24244d270,8,21,13.91
d6f3f410bbb24244d270,9,2,1.32
d6f3f410bbb24244d270,10,30,19.87
d6f3f410bbb24244d270,11,17,11.26
d6f3f410bbb24244d270,12,21,13.91
d6f3f410bbb24244d270,13,26,17.22
d6f3f410bbb24244d270,14,7,4.64
d6f3f410bbb24244d270,15,1,0.66
d6f3f410bbb24244d270,16,0,0.0
d6f3f410bbb24244d270,17,0,0.0
d6f3f410bbb24244d270,18,0,0.0
d6f3f410bbb24244d270,19,0,0.0
d6f3f410bbb24244d270,20,0,0.0
d6f3f410bbb24244d270,21,0,0.0
d6f3f410bbb24244d270,22,0,0.0
d6f3f410bbb24244d270,23,0,0.0
67f8d47cfb7b7b3d2095,0,5,2.63
67f8d47cfb7b7b3d2095,1,7,3.68
67f8d47cfb7b7b3d2095,2,1,0.53
67f8d47cfb7b7b3d2095,3,19,10.0
67f8d47cfb7b7b3d2095,4,14,7.37
67f8d47cfb7b7b3d2095,5,24,12.63
67f8d47cfb7b7b3d2095,6,6,3.16
67f8d47cfb7b7b3d2095,7,0,0.0
67f8d47cfb7b7b3d2095,8,0,0.0
67f8d47cfb7b7b3d2095,9,0,0.0
67f8d47cfb7b7b3d2095,10,2,1.05
67f8d47cfb7b7b3d2095,11,36,18.95
67f8d47cfb7b7b3d2095,12,17,8.95
67f8d47cfb7b7b3d2095,13,5,2.63
67f8d47cfb7b7b3d2095,14,14,7.37
67f8d47cfb7b7b3d2095,15,36,18.95
67f8d47cfb7b7b3d2095,16,0,0.0
67f8d47cfb7b7b3d2095,17,0,0.0
67f8d47cfb7b7b3d2095,18,4,2.11
67f8d47cfb7b7b3d2095,19,0,0.0
67f8d47cfb7b7b3d2095,20,0,0.0
67f8d47cfb7b7b3d2095,21,0,0.0
67f8d47cfb7b7b3d2095,22,0,0.0
67f8d47cfb7b7b3d2095,23,0,0.0
a0fa57995e3e8cdcc13a,0,2,1.04
a0fa57995e3e8cdcc13a,1,12,6.22
a0fa57995e3e8cdcc13a,2,6,3.11
a0fa57995e3e8cdcc13a,3,4,2.07
a0fa57995e3e8cdcc13a,4,2,1.04
a0fa57995e3e8cdcc13a,5,7,3.63
a0fa57995e3e8cdcc13a,6,18,9.33
a0fa57995e3e8cdcc13a,7,2,1.04
a0fa57995e3e8cdcc13a,8,10,5.18
a0fa57995e3e8cdcc13a,9,1,0.52
a0fa57995e3e8cdcc13a,10,24,12.44
a0fa57995e3e8cdcc13a,11,10,5.18
a0fa57995e3e8cdcc13a,12,71,36.79
a0fa57995e3e8cdcc13a,13,12,6.22
a0fa57995e3e8cdcc13a,14,11,5.7
a0fa57995e3e8cdcc13a,15,0,0.0
a0fa57995e3e8cdcc13a,16,0,0.0
a0fa57995e3e8cdcc13a,17,0,0.0
a0fa57995e3e8cdcc13a,18,0,0.0
a0fa57995e3e8cdcc13a,19,0,0.0
a0fa57995e3e8cdcc13a,20,0,0.0
a0fa57995e3e8cdcc13a,21,0,0.0
a0fa57995e3e8cdcc13a,22,0,0.0
a0fa57995e3e8cdcc13a,23,1,0.52
fe40bd528b4fbbf591e1,0,0,0.0
fe40bd528b4fbbf591e1,1,9,6.0
fe40bd528b4fbbf591e1,2,0,0.0
fe40bd528b4fbbf591e1,3,0,0.0
fe40bd528b4fbbf591e1,4,13,8.67
fe40bd528b4fbbf591e1,5,6,4.0
fe40bd528b4fbbf591e1,6,3,2.0
fe40bd528b4fbbf591e1,7,4,2.67
fe40bd528b4fbbf591e1,8,3,2.0
fe40bd528b4fbbf591e1,9,2,1.33
fe40bd528b4fbbf591e1,10,7,4.67
fe40bd528b4fbbf591e1,11,20,13.33
fe40bd528b4fbbf591e1,12,8,5.33
fe40bd528b4fbbf591e1,13,28,18.67
fe40bd528b4fbbf591e1,14,47,31.33
fe40bd528b4fbbf591e1,15,0,0.0
fe40bd528b4fbbf591e1,16,0,0.0
fe40bd528b4fbbf591e1,17,0,0.0
fe40bd528b4fbbf591e1,18,0,0.0
fe40bd528b4fbbf591e1,19,0,0.0
fe40bd528b4fbbf591e1,20,0,0.0
fe40bd528b4fbbf591e1,21,0,0.0
fe40bd528b4fbbf591e1,22,0,0.0
fe40bd528b4fbbf591e1,23,0,0.0
be52205cb48c05e10567,0,0,0.0
be52205cb48c05e10567,1,5,17.86
be52205cb48c05e10567,2,3,10.71
be52205cb48c05e10567,3,0,0.0
be52205cb48c05e10567,4,0,0.0
be52205cb48c05e10567,5,0,0.0
be52205cb48c05e10567,6,0,0.0
be52205cb48c05e10567,7,1,3.57
be52205cb48c05e10567,8,0,0.0
be52205cb48c05e10567,9,0,0.0
be52205cb48c05e10567,10,14,50.0
be52205cb48c05e10567,11,0,0.0
be52205cb48c05e10567,12,3,10.71
be52205cb48c05e10567,13,2,7.14
be52205cb48c05e10567,14,0,0.0
be52205cb48c05e10567,15,0,0.0
be52205cb48c05e10567,16,0,0.0
be52205cb48c05e10567,17,0,0.0
be52205cb48c05e10567,18,0,0.0
be52205cb48c05e10567,19,0,0.0
be52205cb48c05e10567,20,0,0.0
be52205cb48c05e10567,21,0,0.0
be52205cb48c05e10567,22,0,0.0
be52205cb48c05e10567,23,0,0.0
03e0c9bff3a9557480d9,0,0,0.0
03e0c9bff3a9557480d9,1,7,7.29
03e0c9bff3a9557480d9,2,5,5.21
03e0c9bff3a9557480d9,3,1,1.04
03e0c9bff3a9557480d9,4,1,1.04
03e0c9bff3a9557480d9,5,7,7.29
03e0c9bff3a9557480d9,6,0,0.0
03e0c9bff3a9557480d9,7,8,8.33
03e0c9bff3a9557480d9,8,4,4.17
03e0c9bff3a9557480d9,9,0,0.0
03e0c9bff3a9557480d9,10,2,2.08
03e0c9bff3a9557480d9,11,10,10.42
03e0c9bff3a9557480d9,12,13,13.54
03e0c9bff3a9557480d9,13,17,17.71
03e0c9bff3a9557480d9,14,6,6.25
03e0c9bff3a9557480d9,15,9,9.38
03e0c9bff3a9557480d9,16,0,0.0
03e0c9bff3a9557480d9,17,0,0.0
03e0c9bff3a9557480d9,18,0,0.0
03e0c9bff3a9557480d9,19,0,0.0
03e0c9bff3a9557480d9,20,0,0.0
03e0c9bff3a9557480d9,21,0,0.0
03e0c9bff3a9557480d9,22,0,0.0
03e0c9bff3a9557480d9,23,6,6.25
60c3549c706fe13322ce,0,0,0.0
60c3549c706fe13322ce,1,0,0.0
60c3549c706fe13322ce,2,19,17.43
60c3549c706fe13322ce,3,1,0.92
60c3549c706fe13322ce,4,3,2.75
60c3549c706fe13322ce,5,19,17.43
60c3549c706fe13322ce,6,13,11.93
60c3549c706fe13322ce,7,1,0.92
60c3549c706fe13322ce,8,2,1.83
60c3549c706fe13322ce,9,11,10.09
60c3549c706fe13322ce,10,18,16.51
60c3549c706fe13322ce,11,13,11.93
60c3549c706fe13322ce,12,5,4.59
60c3549c706fe13322ce,13,0,0.0
60c3549c706fe13322ce,14,4,3.67
60c3549c706fe13322ce,15,0,0.0
60c3549c706fe13322ce,16,0,0.0
60c3549c706fe13322ce,17,0,0.0
60c3549c706fe13322ce,18,0,0.0
60c3549c706fe13322ce,19,0,0.0
60c3549c706fe13322ce,20,0,0.0
60c3549c706fe13322ce,21,0,0.0
60c3549c706fe13322ce,22,0,0.0
60c3549c706fe13322ce,23,0,0.0
2826ec26211d83efd2c6,0,0,0.0
2826ec26211d83efd2c6,1,0,0.0
2826ec26211d83efd2c6,2,8,7.14
2826ec26211d83efd2c6,3,0,0.0
2826ec26211d83efd2c6,4,2,1.79
2826ec26211d83efd2c6,5,6,5.36
2826ec26211d83efd2c6,6,1,0.89
2826ec26211d83efd2c6,7,4,3.57
2826ec26211d83efd2c6,8,2,1.79
2826ec26211d83efd2c6,9,4,3.57
2826ec26211d83efd2c6,10,3,2.68
2826ec26211d83efd2c6,11,6,5.36
2826ec26211d83efd2c6,12,14,12.5
2826ec26211d83efd2c6,13,32,28.57
2826ec26211d83efd2c6,14,26,23.21
2826ec26211d83efd2c6,15,2,1.79
2826ec26211d83efd2c6,16,0,0.0
2826ec26211d83efd2c6,17,0,0.0
2826ec26211d83efd2c6,18,0,0.0
2826ec26211d83efd2c6,19,0,0.0
2826ec26211d83efd2c6,20,0,0.0
2826ec26211d83efd2c6,21,0,0.0
2826ec26211d83efd2c6,22,0,0.0
2826ec26211d83efd2c6,23,2,1.79
6b9ee688551136da2eb9,0,0,0.0
6b9ee688551136da2eb9,1,0,0.0
6b9ee688551136da2eb9,2,0,0.0
6b9ee688551136da2eb9,3,0,0.0
6b9ee688551136da2eb9,4,0,0.0
6b9ee688551136da2eb9,5,5,4.72
6b9ee688551136da2eb9,6,9,8.49
6b9ee688551136da2eb9,7,8,7.55
6b9ee688551136da2eb9,8,0,0.0
6b9ee688551136da2eb9,9,0,0.0
6b9ee688551136da2eb9,10,21,19.81
6b9ee688551136da2eb9,11,3,2.83
6b9ee688551136da2eb9,12,10,9.43
6b9ee688551136da2eb9,13,7,6.6
6b9ee688551136da2eb9,14,8,7.55
6b9ee688551136da2eb9,15,35,33.02
6b9ee688551136da2eb9,16,0,0.0
6b9ee688551136da2eb9,17,0,0.0
6b9ee688551136da2eb9,18,0,0.0
6b9ee688551136da2eb9,19,0,0.0
6b9ee688551136da2eb9,20,0,0.0
6b9ee688551136da2eb9,21,0,0.0
6b9ee688551136da2eb9,22,0,0.0
6b9ee688551136da2eb9,23,0,0.0
454c91e8f96c1dc4e994,0,0,0.0
454c91e8f96c1dc4e994,1,0,0.0
454c91e8f96c1dc4e994,2,3,1.71
454c91e8f96c1dc4e994,3,3,1.71
454c91e8f96c1dc4e994,4,3,1.71
454c91e8f96c1dc4e994,5,24,13.71
454c91e8f96c1dc4e994,6,9,5.14
454c91e8f96c1dc4e994,7,3,1.71
454c91e8f96c1dc4e994,8,5,2.86
454c91e8f96c1dc4e994,9,15,8.57
454c91e8f96c1dc4e994,10,8,4.57
454c91e8f96c1dc4e994,11,20,11.43
454c91e8f96c1dc4e994,12,18,10.29
454c91e8f96c1dc4e994,13,25,14.29
454c91e8f96c1dc4e994,14,18,10.29
454c91e8f96c1dc4e994,15,20,11.43
454c91e8f96c1dc4e994,16,1,0.57
454c91e8f96c1dc4e994,17,0,0.0
454c91e8f96c1dc4e994,18,0,0.0
454c91e8f96c1dc4e994,19,0,0.0
454c91e8f96c1dc4e994,20,0,0.0
454c91e8f96c1dc4e994,21,0,0.0
454c91e8f96c1dc4e994,22,0,0.0
454c91e8f96c1dc4e994,23,0,0.0
854ce9f7f4d7b6115854,0,1,1.64
854ce9f7f4d7b6115854,1,12,19.67
854ce9f7f4d7b6115854,2,6,9.84
854ce9f7f4d7b6115854,3,1,1.64
854ce9f7f4d7b6115854,4,4,6.56
854ce9f7f4d7b6115854,5,0,0.0
854ce9f7f4d7b6115854,6,0,0.0
854ce9f7f4d7b6115854,7,3,4.92
854ce9f7f4d7b6115854,8,4,6.56
854ce9f7f4d7b6115854,9,4,6.56
854ce9f7f4d7b6115854,10,1,1.64
854ce9f7f4d7b6115854,11,11,18.03
854ce9f7f4d7b6115854,12,14,22.95
854ce9f7f4d7b6115854,13,0,0.0
854ce9f7f4d7b6115854,14,0,0.0
854ce9f7f4d7b6115854,15,0,0.0
854ce9f7f4d7b6115854,16,0,0.0
854ce9f7f4d7b6115854,17,0,0.0
854ce9f7f4d7b6115854,18,0,0.0
854ce9f7f4d7b6115854,19,0,0.0
854ce9f7f4d7b6115854,20,0,0.0
854ce9f7f4d7b6115854,21,0,0.0
854ce9f7f4d7b6115854,22,0,0.0
854ce9f7f4d7b6115854,23,0,0.0
d103bd9455fb9258c805,0,0,0.0
d103bd9455fb9258c805,1,0,0.0
d103bd9455fb9258c805,2,4,4.3
d103bd9455fb9258c805,3,2,2.15
d103bd9455fb9258c805,4,0,0.0
d103bd9455fb9258c805,5,7,7.53
d103bd9455fb9258c805,6,0,0.0
d103bd9455fb9258c805,7,0,0.0
d103bd9455fb9258c805,8,11,11.83
d103bd9455fb9258c805,9,1,1.08
d103bd9455fb9258c805,10,8,8.6
d103bd9455fb9258c805,11,18,19.35
d103bd9455fb9258c805,12,23,24.73
d103bd9455fb9258c805,13,6,6.45
d103bd9455fb9258c805,14,11,11.83
d103bd9455fb9258c805,15,2,2.15
d103bd9455fb9258c805,16,0,0.0
d103bd9455fb9258c805,17,0,0.0
d103bd9455fb9258c805,18,0,0.0
d103bd9455fb9258c805,19,0,0.0
d103bd9455fb9258c805,20,0,0.0
d103bd9455fb9258c805,21,0,0.0
d103bd9455fb9258c805,22,0,0.0
d103bd9455fb9258c805,23,0,0.0
13de1d3a55477a0c0329,0,0,0.0
13de1d3a55477a0c0329,1,0,0.0
13de1d3a55477a0c0329,2,6,5.22
13de1d3a55477a0c0329,3,4,3.48
13de1d3a55477a0c0329,4,2,1.74
13de1d3a55477a0c0329,5,5,4.35
13de1d3a55477a0c0329,6,0,0.0
13de1d3a55477a0c0329,7,0,0.0
13de1d3a55477a0c0329,8,3,2.61
13de1d3a55477a0c0329,9,0,0.0
13de1d3a55477a0c0329,10,0,0.0
13de1d3a55477a0c0329,11,0,0.0
13de1d3a55477a0c0329,12,13,11.3
13de1d3a55477a0c0329,13,49,42.61
13de1d3a55477a0c0329,14,23,20.0
13de1d3a55477a0c0329,15,10,8.7
13de1d3a55477a0c0329,16,0,0.0
13de1d3a55477a0c0329,17,0,0.0
13de1d3a55477a0c0329,18,0,0.0
13de1d3a55477a0c0329,19,0,0.0
13de1d3a55477a0c0329,20,0,0.0
13de1d3a55477a0c0329,21,0,0.0
13de1d3a55477a0c0329,22,0,0.0
13de1d3a55477a0c0329,23,0,0.0
pg8ucem69ixbqhznx0x2,0,2,2.25
pg8ucem69ixbqhznx0x2,1,0,0.0
pg8ucem69ixbqhznx0x2,2,2,2.25
pg8ucem69ixbqhznx0x2,3,0,0.0
pg8ucem69ixbqhznx0x2,4,4,4.49
pg8ucem69ixbqhznx0x2,5,7,7.87
pg8ucem69ixbqhznx0x2,6,7,7.87
pg8ucem69ixbqhznx0x2,7,2,2.25
pg8ucem69ixbqhznx0x2,8,3,3.37
pg8ucem69ixbqhznx0x2,9,0,0.0
pg8ucem69ixbqhznx0x2,10,9,10.11
pg8ucem69ixbqhznx0x2,11,12,13.48
pg8ucem69ixbqhznx0x2,12,16,17.98
pg8ucem69ixbqhznx0x2,13,11,12.36
pg8ucem69ixbqhznx0x2,14,10,11.24
pg8ucem69ixbqhznx0x2,15,2,2.25
pg8ucem69ixbqhznx0x2,16,0,0.0
pg8ucem69ixbqhznx0x2,17,0,0.0
pg8ucem69ixbqhznx0x2,18,0,0.0
pg8ucem69ixbqhznx0x2,19,0,0.0
pg8ucem69ixbqhznx0x2,20,0,0.0
pg8ucem69ixbqhznx0x2,21,0,0.0
pg8ucem69ixbqhznx0x2,22,0,0.0
pg8ucem69ixbqhznx0x2,23,2,2.25
vzdurh8f0rfus5h4bde2,0,1,1.1
vzdurh8f0rfus5h4bde2,1,3,3.3
vzdurh8f0rfus5h4bde2,2,5,5.49
vzdurh8f0rfus5h4bde2,3,1,1.1
vzdurh8f0rfus5h4bde2,4,2,2.2
vzdurh8f0rfus5h4bde2,5,10,10.99
vzdurh8f0rfus5h4bde2,6,4,4.4
vzdurh8f0rfus5h4bde2,7,3,3.3
vzdurh8f0rfus5h4bde2,8,1,1.1
vzdurh8f0rfus5h4bde2,9,4,4.4
vzdurh8f0rfus5h4bde2,10,7,7.69
vzdurh8f0rfus5h4bde2,11,13,14.29
vzdurh8f0rfus5h4bde2,12,4,4.4
vzdurh8f0rfus5h4bde2,13,10,10.99
vzdurh8f0rfus5h4bde2,14,12,13.19
vzdurh8f0rfus5h4bde2,15,10,10.99
vzdurh8f0rfus5h4bde2,16,0,0.0
vzdurh8f0rfus5h4bde2,17,0,0.0
vzdurh8f0rfus5h4bde2,18,0,0.0
vzdurh8f0rfus5h4bde2,19,0,0.0
vzdurh8f0rfus5h4bde2,20,0,0.0
vzdurh8f0rfus5h4bde2,21,0,0.0
vzdurh8f0rfus5h4bde2,22,0,0.0
vzdurh8f0rfus5h4bde2,23,1,1.1
ucxxvfcovdwuokyswife,0,2,2.15
ucxxvfcovdwuokyswife,1,3,3.23
ucxxvfcovdwuokyswife,2,1,1.08
ucxxvfcovdwuokyswife,3,1,1.08
ucxxvfcovdwuokyswife,4,3,3.23
ucxxvfcovdwuokyswife,5,7,7.53
ucxxvfcovdwuokyswife,6,3,3.23
ucxxvfcovdwuokyswife,7,2,2.15
ucxxvfcovdwuokyswife,8,5,5.38
ucxxvfcovdwuokyswife,9,3,3.23
ucxxvfcovdwuokyswife,10,4,4.3
ucxxvfcovdwuokyswife,11,7,7.53
ucxxvfcovdwuokyswife,12,17,18.28
ucxxvfcovdwuokyswife,13,9,9.68
ucxxvfcovdwuokyswife,14,19,20.43
ucxxvfcovdwuokyswife,15,6,6.45
ucxxvfcovdwuokyswife,16,1,1.08
ucxxvfcovdwuokyswife,17,0,0.0
ucxxvfcovdwuokyswife,18,0,0.0
ucxxvfcovdwuokyswife,19,0,0.0
ucxxvfcovdwuokyswife,20,0,0.0
ucxxvfcovdwuokyswife,21,0,0.0
ucxxvfcovdwuokyswife,22,0,0.0
ucxxvfcovdwuokyswife,23,0,0.0
yums89f0epz009xrrwrf,0,0,0.0
yums89f0epz009xrrwrf,1,1,1.12
yums89f0epz009xrrwrf,2,2,2.25
yums89f0epz009xrrwrf,3,1,1.12
yums89f0epz009xrrwrf,4,3,3.37
yums89f0epz009xrrwrf,5,10,11.24
yums89f0epz009xrrwrf,6,3,3.37
yums89f0epz009xrrwrf,7,1,1.12
yums89f0epz009xrrwrf,8,8,8.99
yums89f0epz009xrrwrf,9,3,3.37
yums89f0epz009xrrwrf,10,3,3.37
yums89f0epz009xrrwrf,11,8,8.99
yums89f0epz009xrrwrf,12,3,3.37
yums89f0epz009xrrwrf,13,16,17.98
yums89f0epz009xrrwrf,14,17,19.1
yums89f0epz009xrrwrf,15,10,11.24
yums89f0epz009xrrwrf,16,0,0.0
yums89f0epz009xrrwrf,17,0,0.0
yums89f0epz009xrrwrf,18,0,0.0
yums89f0epz009xrrwrf,19,0,0.0
yums89f0epz009xrrwrf,20,0,0.0
yums89f0epz009xrrwrf,21,0,0.0
yums89f0epz009xrrwrf,22,0,0.0
yums89f0epz009xrrwrf,23,0,0.0
4y1vvkscejq34042oag4,0,1,1.1
4y1vvkscejq34042oag4,1,3,3.3
4y1vvkscejq34042oag4,2,1,1.1
4y1vvkscejq34042oag4,3,1,1.1
4y1vvkscejq34042oag4,4,4,4.4
4y1vvkscejq34042oag4,5,9,9.89
4y1vvkscejq34042oag4,6,5,5.49
4y1vvkscejq34042oag4,7,4,4.4
4y1vvkscejq34042oag4,8,2,2.2
4y1vvkscejq34042oag4,9,3,3.3
4y1vvkscejq34042oag4,10,6,6.59
4y1vvkscejq34042oag4,11,11,12.09
4y1vvkscejq34042oag4,12,8,8.79
4y1vvkscejq34042oag4,13,11,12.09
4y1vvkscejq34042oag4,14,10,10.99
4y1vvkscejq34042oag4,15,11,12.09
4y1vvkscejq34042oag4,16,1,1.1
4y1vvkscejq34042oag4,17,0,0.0
4y1vvkscejq34042oag4,18,0,0.0
4y1vvkscejq34042oag4,19,0,0.0
4y1vvkscejq34042oag4,20,0,0.0
4y1vvkscejq34042oag4,21,0,0.0
4y1vvkscejq34042oag4,22,0,0.0
4y1vvkscejq34042oag4,23,0,0.0
ng2c52g74hfaudyxmm6m,0,1,0.81
ng2c52g74hfaudyxmm6m,1,5,4.07
ng2c52g74hfaudyxmm6m,2,4,3.25
ng2c52g74hfaudyxmm6m,3,4,3.25
ng2c52g74hfaudyxmm6m,4,4,3.25
ng2c52g74hfaudyxmm6m,5,9,7.32
ng2c52g74hfaudyxmm6m,6,7,5.69
ng2c52g74hfaudyxmm6m,7,3,2.44
ng2c52g74hfaudyxmm6m,8,2,1.63
ng2c52g74hfaudyxmm6m,9,3,2.44
ng2c52g74hfaudyxmm6m,10,8,6.5
ng2c52g74hfaudyxmm6m,11,11,8.94
ng2c52g74hfaudyxmm6m,12,19,15.45
ng2c52g74hfaudyxmm6m,13,11,8.94
ng2c52g74hfaudyxmm6m,14,14,11.38
ng2c52g74hfaudyxmm6m,15,17,13.82
ng2c52g74hfaudyxmm6m,16,0,0.0
ng2c52g74hfaudyxmm6m,17,0,0.0
ng2c52g74hfaudyxmm6m,18,0,0.0
ng2c52g74hfaudyxmm6m,19,0,0.0
ng2c52g74hfaudyxmm6m,20,0,0.0
ng2c52g74hfaudyxmm6m,21,0,0.0
ng2c52g74hfaudyxmm6m,22,0,0.0
ng2c52g74hfaudyxmm6m,23,1,0.81
ttsjumez81r1ot6tfe7n,0,3,3.66
ttsjumez81r1ot6tfe7n,1,2,2.44
ttsjumez81r1ot6tfe7n,2,2,2.44
ttsjumez81r1ot6tfe7n,3,1,1.22
ttsjumez81r1ot6tfe7n,4,1,1.22
ttsjumez81r1ot6tfe7n,5,5,6.1
ttsjumez81r1ot6tfe7n,6,4,4.88
ttsjumez81r1ot6tfe7n,7,1,1.22
ttsjumez81r1ot6tfe7n,8,6,7.32
ttsjumez81r1ot6tfe7n,9,1,1.22
ttsjumez81r1ot6tfe7n,10,8,9.76
ttsjumez81r1ot6tfe7n,11,9,10.98
ttsjumez81r1ot6tfe7n,12,7,8.54
ttsjumez81r1ot6tfe7n,13,10,12.2
ttsjumez81r1ot6tfe7n,14,12,14.63
ttsjumez81r1ot6tfe7n,15,9,10.98
ttsjumez81r1ot6tfe7n,16,1,1.22
ttsjumez81r1ot6tfe7n,17,0,0.0
ttsjumez81r1ot6tfe7n,18,0,0.0
ttsjumez81r1ot6tfe7n,19,0,0.0
ttsjumez81r1ot6tfe7n,20,0,0.0
ttsjumez81r1ot6tfe7n,21,0,0.0
ttsjumez81r1ot6tfe7n,22,0,0.0
ttsjumez81r1ot6tfe7n,23,0,0.0
m3xzctvbxlbxz80zz042,0,1,1.01
m3xzctvbxlbxz80zz042,1,2,2.02
m3xzctvbxlbxz80zz042,2,4,4.04
m3xzctvbxlbxz80zz042,3,3,3.03
m3xzctvbxlbxz80zz042,4,8,8.08
m3xzctvbxlbxz80zz042,5,8,8.08
m3xzctvbxlbxz80zz042,6,12,12.12
m3xzctvbxlbxz80zz042,7,2,2.02
m3xzctvbxlbxz80zz042,8,5,5.05
m3xzctvbxlbxz80zz042,9,1,1.01
m3xzctvbxlbxz80zz042,10,5,5.05
m3xzctvbxlbxz80zz042,11,7,7.07
m3xzctvbxlbxz80zz042,12,7,7.07
m3xzctvbxlbxz80zz042,13,13,13.13
m3xzctvbxlbxz80zz042,14,13,13.13
m3xzctvbxlbxz80zz042,15,7,7.07
m3xzctvbxlbxz80zz042,16,0,0.0
m3xzctvbxlbxz80zz042,17,0,0.0
m3xzctvbxlbxz80zz042,18,0,0.0
m3xzctvbxlbxz80zz042,19,0,0.0
m3xzctvbxlbxz80zz042,20,0,0.0
m3xzctvbxlbxz80zz042,21,0,0.0
m3xzctvbxlbxz80zz042,22,0,0.0
m3xzctvbxlbxz80zz042,23,1,1.01
1nebcwra7a0fduy8c1fa,0,3,2.97
1nebcwra7a0fduy8c1fa,1,4,3.96
1nebcwra7a0fduy8c1fa,2,1,0.99
1nebcwra7a0fduy8c1fa,3,3,2.97
1nebcwra7a0fduy8c1fa,4,7,6.93
1nebcwra7a0fduy8c1fa,5,2,1.98
1nebcwra7a0fduy8c1fa,6,3,2.97
1nebcwra7a0fduy8c1fa,7,0,0.0
1nebcwra7a0fduy8c1fa,8,2,1.98
1nebcwra7a0fduy8c1fa,9,1,0.99
1nebcwra7a0fduy8c1fa,10,10,9.9
1nebcwra7a0fduy8c1fa,11,16,15.84
1nebcwra7a0fduy8c1fa,12,9,8.91
1nebcwra7a0fduy8c1fa,13,17,16.83
1nebcwra7a0fduy8c1fa,14,12,11.88
1nebcwra7a0fduy8c1fa,15,10,9.9
1nebcwra7a0fduy8c1fa,16,0,0.0
1nebcwra7a0fduy8c1fa,17,0,0.0
1nebcwra7a0fduy8c1fa,18,0,0.0
1nebcwra7a0fduy8c1fa,19,0,0.0
1nebcwra7a0fduy8c1fa,20,0,0.0
1nebcwra7a0fduy8c1fa,21,0,0.0
1nebcwra7a0fduy8c1fa,22,0,0.0
1nebcwra7a0fduy8c1fa,23,1,0.99
z9q10sbk27qpuvatlkuw,0,3,3.41
z9q10sbk27qpuvatlkuw,1,1,1.14
z9q10sbk27qpuvatlkuw,2,2,2.27
z9q10sbk27qpuvatlkuw,3,4,4.55
z9q10sbk27qpuvatlkuw,4,1,1.14
z9q10sbk27qpuvatlkuw,5,6,6.82
z9q10sbk27qpuvatlkuw,6,4,4.55
z9q10sbk27qpuvatlkuw,7,2,2.27
z9q10sbk27qpuvatlkuw,8,4,4.55
z9q10sbk27qpuvatlkuw,9,3,3.41
z9q10sbk27qpuvatlkuw,10,7,7.95
z9q10sbk27qpuvatlkuw,11,11,12.5
z9q10sbk27qpuvatlkuw,12,8,9.09
z9q10sbk27qpuvatlkuw,13,13,14.77
z9q10sbk27qpuvatlkuw,14,10,11.36
z9q10sbk27qpuvatlkuw,15,5,5.68
z9q10sbk27qpuvatlkuw,16,3,3.41
z9q10sbk27qpuvatlkuw,17,0,0.0
z9q10sbk27qpuvatlkuw,18,0,0.0
z9q10sbk27qpuvatlkuw,19,0,0.0
z9q10sbk27qpuvatlkuw,20,0,0.0
z9q10sbk27qpuvatlkuw,21,0,0.0
z9q10sbk27qpuvatlkuw,22,0,0.0
z9q10sbk27qpuvatlkuw,23,1,1.14
cgydhui8n3uoxbq5rznl,0,3,3.26
cgydhui8n3uoxbq5rznl,1,5,5.43
cgydhui8n3uoxbq5rznl,2,2,2.17
cgydhui8n3uoxbq5rznl,3,1,1.09
cgydhui8n3uoxbq5rznl,4,3,3.26
cgydhui8n3uoxbq5rznl,5,7,7.61
cgydhui8n3uoxbq5rznl,6,3,3.26
