student_ID,month,submit_count,question_count,correct_count,correct_ratio,correct_percentage
dddd7ba8769cf90bfd62,2023-10,22,12,13,0.5909,59.09
dddd7ba8769cf90bfd62,2023-11,24,10,23,0.9583,95.83
dddd7ba8769cf90bfd62,2023-12,18,14,17,0.9444,94.44
758a52e21fd5c23cd7ed,2023-10,34,10,23,0.6765,67.65
758a52e21fd5c23cd7ed,2023-11,27,13,23,0.8519,85.19
758a52e21fd5c23cd7ed,2023-12,43,16,27,0.6279,62.79
4cc0dc56eecea1d928d1,2023-09,29,2,3,0.1034,10.34
4cc0dc56eecea1d928d1,2023-10,44,9,31,0.7045,70.45
4cc0dc56eecea1d928d1,2023-11,45,13,22,0.4889,48.89
4cc0dc56eecea1d928d1,2023-12,22,15,16,0.7273,72.73
e62f7655cb5259abfbf1,2023-09,47,13,10,0.2128,21.28
e62f7655cb5259abfbf1,2023-10,72,25,36,0.5,50.0
e62f7655cb5259abfbf1,2023-11,13,4,4,0.3077,30.77
0258f681a9e1756dfc76,2023-09,187,14,63,0.3369,33.69
0258f681a9e1756dfc76,2023-10,67,13,39,0.5821,58.21
0258f681a9e1756dfc76,2023-11,83,9,17,0.2048,20.48
0258f681a9e1756dfc76,2023-12,5,5,5,1.0,100.0
8bf3625652581859dcd1,2023-09,79,13,28,0.3544,35.44
8bf3625652581859dcd1,2023-10,37,11,33,0.8919,89.19
8bf3625652581859dcd1,2023-11,95,17,65,0.6842,68.42
63c38a00d97e62c31e08,2023-09,64,18,29,0.4531,45.31
63c38a00d97e62c31e08,2023-10,43,13,24,0.5581,55.81
63c38a00d97e62c31e08,2023-11,44,9,38,0.8636,86.36
f9dde99f5db421171b51,2023-09,89,11,22,0.2472,24.72
f9dde99f5db421171b51,2023-10,84,14,34,0.4048,40.48
f9dde99f5db421171b51,2023-11,159,20,87,0.5472,54.72
b1b3363b7086aaa99b0d,2023-10,17,10,11,0.6471,64.71
b1b3363b7086aaa99b0d,2023-11,36,18,23,0.6389,63.89
b1b3363b7086aaa99b0d,2023-12,19,12,12,0.6316,63.16
e4af37199530e9ea523c,2023-09,19,4,5,0.2632,26.32
e4af37199530e9ea523c,2023-10,57,6,22,0.386,38.6
e4af37199530e9ea523c,2023-11,54,12,40,0.7407,74.07
e4af37199530e9ea523c,2023-12,49,20,32,0.6531,65.31
204fdbe885269686a392,2023-10,28,6,6,0.2143,21.43
204fdbe885269686a392,2023-11,98,32,61,0.6224,62.24
b1fbf77b475e79c3d413,2023-09,148,8,28,0.1892,18.92
b1fbf77b475e79c3d413,2023-10,31,5,17,0.5484,54.84
b1fbf77b475e79c3d413,2023-11,12,6,10,0.8333,83.33
b1fbf77b475e79c3d413,2023-12,40,22,26,0.65,65.0
7f1c076b22be73eef99b,2023-09,81,10,41,0.5062,50.62
7f1c076b22be73eef99b,2023-10,112,29,93,0.8304,83.04
7f1c076b22be73eef99b,2023-11,16,8,14,0.875,87.5
b9a8b9ee84232efd7d61,2023-09,13,10,12,0.9231,92.31
b9a8b9ee84232efd7d61,2023-10,17,10,13,0.7647,76.47
b9a8b9ee84232efd7d61,2023-11,65,19,57,0.8769,87.69
52a24e35d5356ab34a2e,2023-09,37,10,15,0.4054,40.54
52a24e35d5356ab34a2e,2023-10,54,10,27,0.5,50.0
52a24e35d5356ab34a2e,2023-11,29,8,11,0.3793,37.93
52a24e35d5356ab34a2e,2023-12,25,12,16,0.64,64.0
5abcc9d4fb5e764b2f6f,2023-09,44,6,7,0.1591,15.91
5abcc9d4fb5e764b2f6f,2023-10,98,27,79,0.8061,80.61
5abcc9d4fb5e764b2f6f,2023-11,16,4,8,0.5,50.0
5abcc9d4fb5e764b2f6f,2023-12,2,1,2,1.0,100.0
04f2689b4ea16d8d7d9a,2023-09,127,8,18,0.1417,14.17
04f2689b4ea16d8d7d9a,2023-10,128,15,79,0.6172,61.72
04f2689b4ea16d8d7d9a,2023-11,179,17,112,0.6257,62.57
04f2689b4ea16d8d7d9a,2023-12,8,3,4,0.5,50.0
2db6dd71f1d07300382c,2023-10,22,10,12,0.5455,54.55
2db6dd71f1d07300382c,2023-11,34,18,21,0.6176,61.76
2db6dd71f1d07300382c,2023-12,11,11,11,1.0,100.0
d2c5423ea5fa0a995264,2023-10,18,6,8,0.4444,44.44
d2c5423ea5fa0a995264,2023-11,48,15,25,0.5208,52.08
d2c5423ea5fa0a995264,2023-12,21,15,19,0.9048,90.48
81c441973fd4e024d60a,2023-09,22,3,3,0.1364,13.64
81c441973fd4e024d60a,2023-10,87,16,39,0.4483,44.83
81c441973fd4e024d60a,2023-11,105,18,44,0.419,41.9
81c441973fd4e024d60a,2023-12,14,3,3,0.2143,21.43
83b54209fa2b1055369b,2023-09,18,6,6,0.3333,33.33
83b54209fa2b1055369b,2023-10,35,14,26,0.7429,74.29
83b54209fa2b1055369b,2023-11,64,16,53,0.8281,82.81
83b54209fa2b1055369b,2023-12,10,5,7,0.7,70.0
9ee4ff457095eaf23309,2023-09,33,5,5,0.1515,15.15
9ee4ff457095eaf23309,2023-10,66,15,26,0.3939,39.39
9ee4ff457095eaf23309,2023-11,63,17,28,0.4444,44.44
9ee4ff457095eaf23309,2023-12,4,2,2,0.5,50.0
b6808721d4a7900e360a,2023-09,232,35,124,0.5345,53.45
b6808721d4a7900e360a,2023-10,37,7,22,0.5946,59.46
b6808721d4a7900e360a,2023-11,13,3,7,0.5385,53.85
f05247f3d32a4bf5a6df,2023-09,67,6,9,0.1343,13.43
f05247f3d32a4bf5a6df,2023-10,44,6,7,0.1591,15.91
f05247f3d32a4bf5a6df,2023-11,67,16,29,0.4328,43.28
f05247f3d32a4bf5a6df,2023-12,70,13,19,0.2714,27.14
6fc66606e74242398444,2023-09,50,7,8,0.16,16.0
6fc66606e74242398444,2023-10,35,3,24,0.6857,68.57
6fc66606e74242398444,2023-11,67,16,41,0.6119,61.19
6fc66606e74242398444,2023-12,35,13,29,0.8286,82.86
5a44a7c59729d41d596a,2023-12,35,10,23,0.6571,65.71
05e6d9723ab3cde0841d,2023-09,174,21,53,0.3046,30.46
05e6d9723ab3cde0841d,2023-10,135,14,71,0.5259,52.59
05e6d9723ab3cde0841d,2023-11,40,6,12,0.3,30.0
2a515047aa9d085849a2,2023-09,89,19,51,0.573,57.3
2a515047aa9d085849a2,2023-10,92,18,76,0.8261,82.61
2a515047aa9d085849a2,2023-11,14,7,13,0.9286,92.86
3f34e3108d1108dab0fd,2023-09,43,26,39,0.907,90.7
3f34e3108d1108dab0fd,2023-10,21,10,21,1.0,100.0
3f34e3108d1108dab0fd,2023-11,7,3,7,1.0,100.0
42dd5f9cd9e2c3ac9ed7,2023-10,98,25,30,0.3061,30.61
42dd5f9cd9e2c3ac9ed7,2023-11,25,13,13,0.52,52.0
42dd5f9cd9e2c3ac9ed7,2023-12,6,2,2,0.3333,33.33
e5cab2ae37f3a9ed4f46,2023-09,6,2,0,0.0,0.0
e5cab2ae37f3a9ed4f46,2023-10,10,2,0,0.0,0.0
e5cab2ae37f3a9ed4f46,2023-11,117,37,35,0.2991,29.91
e5cab2ae37f3a9ed4f46,2023-12,4,4,4,1.0,100.0
ca10145a308249ed82e9,2023-09,47,19,21,0.4468,44.68
ca10145a308249ed82e9,2023-10,27,18,22,0.8148,81.48
ca10145a308249ed82e9,2023-11,34,12,18,0.5294,52.94
5cda8273b348fbda9f29,2023-09,4,1,2,0.5,50.0
5cda8273b348fbda9f29,2023-10,168,31,122,0.7262,72.62
5cda8273b348fbda9f29,2023-11,13,2,11,0.8462,84.62
5cda8273b348fbda9f29,2023-12,14,7,12,0.8571,85.71
96c23b85b0b4ffdc3cae,2023-10,88,38,61,0.6932,69.32
329622100fe091a4c48c,2023-09,116,16,28,0.2414,24.14
329622100fe091a4c48c,2023-10,137,23,74,0.5401,54.01
329622100fe091a4c48c,2023-11,31,4,12,0.3871,38.71
2933a3227c7ce7fe21eb,2023-10,1,1,1,1.0,100.0
2933a3227c7ce7fe21eb,2023-11,54,15,20,0.3704,37.04
2933a3227c7ce7fe21eb,2023-12,28,19,19,0.6786,67.86
3dba043eb6065ad3a343,2023-09,3,1,1,0.3333,33.33
3dba043eb6065ad3a343,2023-10,34,7,7,0.2059,20.59
8a9f3822aaa08e579e4f,2023-10,102,38,66,0.6471,64.71
1367d35cf39783effa7a,2023-09,6,6,6,1.0,100.0
1367d35cf39783effa7a,2023-10,13,1,13,1.0,100.0
1367d35cf39783effa7a,2023-11,44,7,19,0.4318,43.18
c6ab0de398cfcbd21dc5,2023-09,11,1,1,0.0909,9.09
c6ab0de398cfcbd21dc5,2023-10,14,3,3,0.2143,21.43
c6ab0de398cfcbd21dc5,2023-11,72,34,42,0.5833,58.33
4e508744a9816cc4586a,2023-09,21,10,10,0.4762,47.62
4e508744a9816cc4586a,2023-10,4,2,2,0.5,50.0
4e508744a9816cc4586a,2023-11,48,26,29,0.6042,60.42
o3jddioub8dsv0fm22qn,2023-09,34,17,12,0.3529,35.29
o3jddioub8dsv0fm22qn,2023-10,25,17,16,0.64,64.0
o3jddioub8dsv0fm22qn,2023-11,24,20,19,0.7917,79.17
o3jddioub8dsv0fm22qn,2023-12,6,3,4,0.6667,66.67
4130weedl0x9hc7qe5a4,2023-09,33,18,16,0.4848,48.48
4130weedl0x9hc7qe5a4,2023-10,27,22,15,0.5556,55.56
4130weedl0x9hc7qe5a4,2023-11,37,20,20,0.5405,54.05
4130weedl0x9hc7qe5a4,2023-12,7,6,5,0.7143,71.43
aqpg6qwtponj9ojmx6ls,2023-09,28,12,10,0.3571,35.71
aqpg6qwtponj9ojmx6ls,2023-10,33,18,18,0.5455,54.55
aqpg6qwtponj9ojmx6ls,2023-11,33,17,13,0.3939,39.39
aqpg6qwtponj9ojmx6ls,2023-12,6,6,4,0.6667,66.67
pgknalznufvmvwgc1ca8,2023-09,24,15,12,0.5,50.0
pgknalznufvmvwgc1ca8,2023-10,33,19,14,0.4242,42.42
pgknalznufvmvwgc1ca8,2023-11,37,23,18,0.4865,48.65
pgknalznufvmvwgc1ca8,2023-12,9,6,6,0.6667,66.67
oc0ww31yssff9rktgowo,2023-09,31,14,15,0.4839,48.39
oc0ww31yssff9rktgowo,2023-10,21,14,13,0.619,61.9
oc0ww31yssff9rktgowo,2023-11,43,26,30,0.6977,69.77
oc0ww31yssff9rktgowo,2023-12,12,12,10,0.8333,83.33
rsclhbtmbxt0xrye64ax,2023-09,30,13,12,0.4,40.0
rsclhbtmbxt0xrye64ax,2023-10,25,16,18,0.72,72.0
rsclhbtmbxt0xrye64ax,2023-11,33,17,20,0.6061,60.61
rsclhbtmbxt0xrye64ax,2023-12,11,9,7,0.6364,63.64
orubxhpr5e1heat93ue4,2023-09,24,13,8,0.3333,33.33
orubxhpr5e1heat93ue4,2023-10,29,19,20,0.6897,68.97
orubxhpr5e1heat93ue4,2023-11,29,19,13,0.4483,44.83
orubxhpr5e1heat93ue4,2023-12,13,11,9,0.6923,69.23
4x441h9y6wzknmtdw7q4,2023-09,35,16,19,0.5429,54.29
4x441h9y6wzknmtdw7q4,2023-10,36,22,23,0.6389,63.89
4x441h9y6wzknmtdw7q4,2023-11,30,19,19,0.6333,63.33
4x441h9y6wzknmtdw7q4,2023-12,12,6,7,0.5833,58.33
2a6ap0t2rsvoogmydj3a,2023-09,32,14,10,0.3125,31.25
2a6ap0t2rsvoogmydj3a,2023-10,43,24,18,0.4186,41.86
2a6ap0t2rsvoogmydj3a,2023-11,31,21,16,0.5161,51.61
2a6ap0t2rsvoogmydj3a,2023-12,2,2,1,0.5,50.0
daty5mq7b20bkt2c2zfs,2023-09,31,16,13,0.4194,41.94
daty5mq7b20bkt2c2zfs,2023-10,29,20,17,0.5862,58.62
daty5mq7b20bkt2c2zfs,2023-11,40,25,17,0.425,42.5
daty5mq7b20bkt2c2zfs,2023-12,8,7,4,0.5,50.0
hhplrx9xd7cm2w7aslma,2023-09,33,17,12,0.3636,36.36
hhplrx9xd7cm2w7aslma,2023-10,23,12,15,0.6522,65.22
hhplrx9xd7cm2w7aslma,2023-11,31,22,17,0.5484,54.84
hhplrx9xd7cm2w7aslma,2023-12,9,7,4,0.4444,44.44
xgvqpyg5mro3wihwngur,2023-09,33,17,14,0.4242,42.42
xgvqpyg5mro3wihwngur,2023-10,33,17,22,0.6667,66.67
xgvqpyg5mro3wihwngur,2023-11,35,21,20,0.5714,57.14
xgvqpyg5mro3wihwngur,2023-12,13,10,7,0.5385,53.85
jnupp0jsv1kjsvbzlnrr,2023-09,25,15,5,0.2,20.0
jnupp0jsv1kjsvbzlnrr,2023-10,30,21,15,0.5,50.0
jnupp0jsv1kjsvbzlnrr,2023-11,25,17,16,0.64,64.0
jnupp0jsv1kjsvbzlnrr,2023-12,8,6,3,0.375,37.5
u9owl1eky0jf8t3nc50o,2023-09,28,13,11,0.3929,39.29
u9owl1eky0jf8t3nc50o,2023-10,22,14,8,0.3636,36.36
u9owl1eky0jf8t3nc50o,2023-11,42,27,26,0.619,61.9
u9owl1eky0jf8t3nc50o,2023-12,10,10,7,0.7,70.0
ubi6gd21j9e9rw46hoz6,2023-09,28,15,10,0.3571,35.71
ubi6gd21j9e9rw46hoz6,2023-10,34,22,14,0.4118,41.18
ubi6gd21j9e9rw46hoz6,2023-11,29,21,15,0.5172,51.72
ubi6gd21j9e9rw46hoz6,2023-12,7,7,4,0.5714,57.14
tv0sptqq56ri3dpcd9nl,2023-09,42,17,16,0.381,38.1
tv0sptqq56ri3dpcd9nl,2023-10,24,20,13,0.5417,54.17
tv0sptqq56ri3dpcd9nl,2023-11,37,21,18,0.4865,48.65
tv0sptqq56ri3dpcd9nl,2023-12,9,7,3,0.3333,33.33
8kvpozl8kjupzd4yvwbv,2023-09,21,13,6,0.2857,28.57
8kvpozl8kjupzd4yvwbv,2023-10,20,15,13,0.65,65.0
8kvpozl8kjupzd4yvwbv,2023-11,30,21,11,0.3667,36.67
8kvpozl8kjupzd4yvwbv,2023-12,16,11,9,0.5625,56.25
m6p2hujqw21vc4lyt3f3,2023-09,23,14,8,0.3478,34.78
m6p2hujqw21vc4lyt3f3,2023-10,32,20,17,0.5312,53.12
m6p2hujqw21vc4lyt3f3,2023-11,27,17,10,0.3704,37.04
m6p2hujqw21vc4lyt3f3,2023-12,7,6,2,0.2857,28.57
nx4zicy1jbulkuen41s5,2023-09,25,11,6,0.24,24.0
nx4zicy1jbulkuen41s5,2023-10,33,20,18,0.5455,54.55
nx4zicy1jbulkuen41s5,2023-11,39,23,15,0.3846,38.46
nx4zicy1jbulkuen41s5,2023-12,8,8,6,0.75,75.0
xnvmb8uox3576k142awg,2023-09,30,15,12,0.4,40.0
xnvmb8uox3576k142awg,2023-10,27,17,10,0.3704,37.04
xnvmb8uox3576k142awg,2023-11,33,21,17,0.5152,51.52
xnvmb8uox3576k142awg,2023-12,6,5,2,0.3333,33.33
nkr2o4v6q9alvt7ju51e,2023-09,34,17,14,0.4118,41.18
nkr2o4v6q9alvt7ju51e,2023-10,33,19,16,0.4848,48.48
nkr2o4v6q9alvt7ju51e,2023-11,30,18,13,0.4333,43.33
nkr2o4v6q9alvt7ju51e,2023-12,5,4,4,0.8,80.0
01qkq6w2v62cimidb3b7,2023-09,24,13,6,0.25,25.0
01qkq6w2v62cimidb3b7,2023-10,25,15,15,0.6,60.0
01qkq6w2v62cimidb3b7,2023-11,31,18,22,0.7097,70.97
01qkq6w2v62cimidb3b7,2023-12,10,9,7,0.7,70.0
tp8x8dgd7d6dhpth8xni,2023-09,19,14,4,0.2105,21.05
tp8x8dgd7d6dhpth8xni,2023-10,24,18,15,0.625,62.5
tp8x8dgd7d6dhpth8xni,2023-11,33,20,18,0.5455,54.55
tp8x8dgd7d6dhpth8xni,2023-12,5,5,5,1.0,100.0
uhthvh60xp911d47x7xm,2023-09,28,16,11,0.3929,39.29
uhthvh60xp911d47x7xm,2023-10,37,19,12,0.3243,32.43
uhthvh60xp911d47x7xm,2023-11,32,19,20,0.625,62.5
uhthvh60xp911d47x7xm,2023-12,7,7,5,0.7143,71.43
a30afe3tftu3pgsdxxdq,2023-09,25,12,11,0.44,44.0
a30afe3tftu3pgsdxxdq,2023-10,26,17,14,0.5385,53.85
a30afe3tftu3pgsdxxdq,2023-11,23,18,12,0.5217,52.17
a30afe3tftu3pgsdxxdq,2023-12,6,5,5,0.8333,83.33
9nfrfi8p7oktnfr9c30b,2023-09,29,17,11,0.3793,37.93
9nfrfi8p7oktnfr9c30b,2023-10,31,20,12,0.3871,38.71
9nfrfi8p7oktnfr9c30b,2023-11,32,18,13,0.4062,40.62
9nfrfi8p7oktnfr9c30b,2023-12,14,10,10,0.7143,71.43
34qcy2qj5lij7g82hpvw,2023-09,27,16,12,0.4444,44.44
34qcy2qj5lij7g82hpvw,2023-10,27,22,15,0.5556,55.56
34qcy2qj5lij7g82hpvw,2023-11,44,27,23,0.5227,52.27
34qcy2qj5lij7g82hpvw,2023-12,6,5,3,0.5,50.0
mhufhb84kyqgs0anwy1d,2023-09,16,10,8,0.5,50.0
mhufhb84kyqgs0anwy1d,2023-10,29,17,19,0.6552,65.52
mhufhb84kyqgs0anwy1d,2023-11,33,21,19,0.5758,57.58
mhufhb84kyqgs0anwy1d,2023-12,14,11,8,0.5714,57.14
1afepx549ssnar1m9acp,2023-09,29,14,10,0.3448,34.48
1afepx549ssnar1m9acp,2023-10,25,19,9,0.36,36.0
1afepx549ssnar1m9acp,2023-11,38,20,21,0.5526,55.26
1afepx549ssnar1m9acp,2023-12,8,6,6,0.75,75.0
j605t14y7ie6vr2n8s2c,2023-09,26,15,9,0.3462,34.62
j605t14y7ie6vr2n8s2c,2023-10,24,21,13,0.5417,54.17
j605t14y7ie6vr2n8s2c,2023-11,36,20,21,0.5833,58.33
j605t14y7ie6vr2n8s2c,2023-12,6,5,5,0.8333,83.33
zq3xohaut5o9dbd9064z,2023-09,37,15,8,0.2162,21.62
zq3xohaut5o9dbd9064z,2023-10,28,15,16,0.5714,57.14
zq3xohaut5o9dbd9064z,2023-11,28,18,13,0.4643,46.43
zq3xohaut5o9dbd9064z,2023-12,9,8,7,0.7778,77.78
me4d1o3nzhyoj0xfast0,2023-09,23,13,12,0.5217,52.17
me4d1o3nzhyoj0xfast0,2023-10,24,17,13,0.5417,54.17
me4d1o3nzhyoj0xfast0,2023-11,30,14,17,0.5667,56.67
me4d1o3nzhyoj0xfast0,2023-12,12,6,7,0.5833,58.33
p611flt77czmqgut14jl,2023-09,28,14,12,0.4286,42.86
p611flt77czmqgut14jl,2023-10,25,14,13,0.52,52.0
p611flt77czmqgut14jl,2023-11,38,25,17,0.4474,44.74
p611flt77czmqgut14jl,2023-12,3,3,1,0.3333,33.33
zuw35j06tzftt6oon4c5,2023-09,36,18,16,0.4444,44.44
zuw35j06tzftt6oon4c5,2023-10,36,22,22,0.6111,61.11
zuw35j06tzftt6oon4c5,2023-11,32,17,18,0.5625,56.25
zuw35j06tzftt6oon4c5,2023-12,9,8,4,0.4444,44.44
f527k17lr4aumahjtj92,2023-09,22,11,7,0.3182,31.82
f527k17lr4aumahjtj92,2023-10,26,15,12,0.4615,46.15
f527k17lr4aumahjtj92,2023-11,35,18,12,0.3429,34.29
f527k17lr4aumahjtj92,2023-12,7,6,3,0.4286,42.86
33184c1cba6a37cdbda2,2023-10,171,15,63,0.3684,36.84
33184c1cba6a37cdbda2,2023-11,24,5,12,0.5,50.0
33184c1cba6a37cdbda2,2023-12,61,23,31,0.5082,50.82
3f81bf9625e47ca1963f,2023-09,1,1,1,1.0,100.0
3f81bf9625e47ca1963f,2023-10,36,18,26,0.7222,72.22
3f81bf9625e47ca1963f,2023-11,21,8,15,0.7143,71.43
3f81bf9625e47ca1963f,2023-12,42,11,18,0.4286,42.86
8bece93f0b270602e64f,2023-10,85,19,28,0.3294,32.94
8bece93f0b270602e64f,2023-11,17,9,11,0.6471,64.71
8bece93f0b270602e64f,2023-12,11,10,10,0.9091,90.91
27cc9165eef05eb1733f,2023-09,22,8,20,0.9091,90.91
27cc9165eef05eb1733f,2023-10,23,11,15,0.6522,65.22
27cc9165eef05eb1733f,2023-11,9,3,6,0.6667,66.67
27cc9165eef05eb1733f,2023-12,22,16,19,0.8636,86.36
3c37e3ad275dcdd39e2c,2023-09,18,5,5,0.2778,27.78
3c37e3ad275dcdd39e2c,2023-10,26,14,25,0.9615,96.15
3c37e3ad275dcdd39e2c,2023-11,38,11,22,0.5789,57.89
3c37e3ad275dcdd39e2c,2023-12,34,9,21,0.6176,61.76
46e2d5243b6eef040f97,2023-09,6,5,5,0.8333,83.33
46e2d5243b6eef040f97,2023-10,19,14,18,0.9474,94.74
46e2d5243b6eef040f97,2023-11,38,11,33,0.8684,86.84
46e2d5243b6eef040f97,2023-12,14,8,9,0.6429,64.29
37f3b3d773c5c073bc9a,2023-09,14,4,4,0.2857,28.57
37f3b3d773c5c073bc9a,2023-10,19,15,18,0.9474,94.74
37f3b3d773c5c073bc9a,2023-11,46,13,39,0.8478,84.78
37f3b3d773c5c073bc9a,2023-12,11,7,9,0.8182,81.82
96dc0554852b5a94a400,2023-09,9,1,0,0.0,0.0
96dc0554852b5a94a400,2023-10,23,16,1,0.0435,4.35
96dc0554852b5a94a400,2023-12,76,37,39,0.5132,51.32
6273f50d9a0b4e6d971c,2023-09,10,3,3,0.3,30.0
6273f50d9a0b4e6d971c,2023-10,28,16,19,0.6786,67.86
6273f50d9a0b4e6d971c,2023-11,25,5,18,0.72,72.0
6273f50d9a0b4e6d971c,2023-12,20,14,20,1.0,100.0
4478eae73fb84cedb102,2023-09,4,3,3,0.75,75.0
4478eae73fb84cedb102,2023-10,74,17,38,0.5135,51.35
4478eae73fb84cedb102,2023-11,63,14,29,0.4603,46.03
4478eae73fb84cedb102,2023-12,9,7,9,1.0,100.0
0a7f1a73361654329281,2023-09,18,5,6,0.3333,33.33
0a7f1a73361654329281,2023-10,39,14,20,0.5128,51.28
0a7f1a73361654329281,2023-11,29,16,20,0.6897,68.97
0a7f1a73361654329281,2023-12,4,4,4,1.0,100.0
301f57984e5d2969c938,2023-09,37,9,18,0.4865,48.65
301f57984e5d2969c938,2023-10,15,10,10,0.6667,66.67
301f57984e5d2969c938,2023-11,35,16,29,0.8286,82.86
301f57984e5d2969c938,2023-12,13,5,9,0.6923,69.23
3b3b2319b0995f149ecc,2023-09,8,5,5,0.625,62.5
3b3b2319b0995f149ecc,2023-10,39,14,26,0.6667,66.67
3b3b2319b0995f149ecc,2023-11,71,10,31,0.4366,43.66
3b3b2319b0995f149ecc,2023-12,28,10,22,0.7857,78.57
3313c40ea45a87f9d2e7,2023-09,14,9,10,0.7143,71.43
3313c40ea45a87f9d2e7,2023-10,21,11,20,0.9524,95.24
3313c40ea45a87f9d2e7,2023-11,37,14,35,0.9459,94.59
3313c40ea45a87f9d2e7,2023-12,13,9,12,0.9231,92.31
81931021ce711e124d0b,2023-10,100,18,50,0.5,50.0
81931021ce711e124d0b,2023-11,143,14,108,0.7552,75.52
81931021ce711e124d0b,2023-12,40,7,33,0.825,82.5
9294393fcd13593bc537,2023-09,20,5,8,0.4,40.0
9294393fcd13593bc537,2023-10,44,13,30,0.6818,68.18
9294393fcd13593bc537,2023-11,49,13,38,0.7755,77.55
9294393fcd13593bc537,2023-12,14,8,13,0.9286,92.86
31741464205aa8cdb4f5,2023-09,13,8,9,0.6923,69.23
31741464205aa8cdb4f5,2023-10,39,16,28,0.7179,71.79
31741464205aa8cdb4f5,2023-11,49,12,41,0.8367,83.67
31741464205aa8cdb4f5,2023-12,19,6,18,0.9474,94.74
c63d5a67687762a9f967,2023-10,43,19,31,0.7209,72.09
c63d5a67687762a9f967,2023-11,81,15,55,0.679,67.9
c63d5a67687762a9f967,2023-12,7,5,7,1.0,100.0
ad29c5822807dabe497c,2023-09,5,5,5,1.0,100.0
ad29c5822807dabe497c,2023-10,124,14,56,0.4516,45.16
ad29c5822807dabe497c,2023-11,50,10,23,0.46,46.0
ad29c5822807dabe497c,2023-12,34,10,16,0.4706,47.06
6fefd33cf297f69bcae3,2023-09,32,2,2,0.0625,6.25
6fefd33cf297f69bcae3,2023-10,77,20,47,0.6104,61.04
6fefd33cf297f69bcae3,2023-11,97,12,80,0.8247,82.47
6fefd33cf297f69bcae3,2023-12,40,6,39,0.975,97.5
17dda5f588bed077c742,2023-09,63,9,21,0.3333,33.33
17dda5f588bed077c742,2023-10,95,30,68,0.7158,71.58
17dda5f588bed077c742,2023-11,15,4,15,1.0,100.0
17dda5f588bed077c742,2023-12,45,25,37,0.8222,82.22
6d90c2fd38f2ea52ffd8,2023-09,28,10,22,0.7857,78.57
6d90c2fd38f2ea52ffd8,2023-10,55,27,50,0.9091,90.91
6d90c2fd38f2ea52ffd8,2023-11,12,2,9,0.75,75.0
6d90c2fd38f2ea52ffd8,2023-12,9,3,5,0.5556,55.56
fcf6463f948b24ac7cd8,2023-10,31,19,23,0.7419,74.19
fcf6463f948b24ac7cd8,2023-11,44,11,30,0.6818,68.18
fcf6463f948b24ac7cd8,2023-12,11,8,8,0.7273,72.73
d1df92e9d19fb2f22ebb,2023-09,25,5,5,0.2,20.0
d1df92e9d19fb2f22ebb,2023-10,108,20,50,0.463,46.3
d1df92e9d19fb2f22ebb,2023-11,120,16,97,0.8083,80.83
d1df92e9d19fb2f22ebb,2023-12,16,7,15,0.9375,93.75
72d383f55803c5a81bd6,2023-09,33,7,30,0.9091,90.91
72d383f55803c5a81bd6,2023-10,74,26,62,0.8378,83.78
72d383f55803c5a81bd6,2023-11,33,7,32,0.9697,96.97
72d383f55803c5a81bd6,2023-12,15,15,15,1.0,100.0
c20c86d30d19b39745e2,2023-09,5,3,3,0.6,60.0
c20c86d30d19b39745e2,2023-10,80,32,57,0.7125,71.25
c20c86d30d19b39745e2,2023-11,17,6,9,0.5294,52.94
c20c86d30d19b39745e2,2023-12,11,2,11,1.0,100.0
f26c1d520ac39293c68a,2023-09,9,4,4,0.4444,44.44
f26c1d520ac39293c68a,2023-10,151,17,52,0.3444,34.44
f26c1d520ac39293c68a,2023-11,95,14,59,0.6211,62.11
f26c1d520ac39293c68a,2023-12,12,8,12,1.0,100.0
bc48d03763657ec4aa63,2023-09,20,9,11,0.55,55.0
bc48d03763657ec4aa63,2023-10,17,11,14,0.8235,82.35
bc48d03763657ec4aa63,2023-11,105,17,75,0.7143,71.43
bc48d03763657ec4aa63,2023-12,58,8,44,0.7586,75.86
09e4bfadd7e012c37c7c,2023-09,2,1,2,1.0,100.0
09e4bfadd7e012c37c7c,2023-10,47,16,47,1.0,100.0
09e4bfadd7e012c37c7c,2023-11,33,9,18,0.5455,54.55
09e4bfadd7e012c37c7c,2023-12,22,12,13,0.5909,59.09
fc39de3859d890b9693d,2023-10,105,30,51,0.4857,48.57
fc39de3859d890b9693d,2023-11,35,10,23,0.6571,65.71
a94a32ebd5f7d177053a,2023-10,32,12,16,0.5,50.0
a94a32ebd5f7d177053a,2023-11,93,12,39,0.4194,41.94
a94a32ebd5f7d177053a,2023-12,18,14,16,0.8889,88.89
9b43f5fcb5d592a689af,2023-09,10,5,5,0.5,50.0
9b43f5fcb5d592a689af,2023-10,55,14,34,0.6182,61.82
9b43f5fcb5d592a689af,2023-11,54,16,35,0.6481,64.81
9b43f5fcb5d592a689af,2023-12,18,10,14,0.7778,77.78
b26aab632fd33a01020a,2023-09,18,9,11,0.6111,61.11
b26aab632fd33a01020a,2023-10,17,10,13,0.7647,76.47
b26aab632fd33a01020a,2023-11,63,15,56,0.8889,88.89
b26aab632fd33a01020a,2023-12,7,4,6,0.8571,85.71
074d7f43de7264306775,2023-09,3,1,0,0.0,0.0
074d7f43de7264306775,2023-10,102,14,22,0.2157,21.57
074d7f43de7264306775,2023-11,30,15,15,0.5,50.0
