student_ID,method,method_name,count,ratio,percentage
90f3fbedfce50f644011,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,78,0.2155,21.55
90f3fbedfce50f644011,Method_BXr9AIsPQhwNvyGdZL57,方法2,75,0.2072,20.72
90f3fbedfce50f644011,Method_m8vwGkEZc3TSW2xqYUoR,方法3,71,0.1961,19.61
90f3fbedfce50f644011,Method_5Q4KoXthUuYz3bvrTDFm,方法4,71,0.1961,19.61
90f3fbedfce50f644011,Method_gj1NLb4Jn7URf9K2kQPd,方法5,67,0.1851,18.51
728a4a393899c37a5429,Method_BXr9AIsPQhwNvyGdZL57,方法1,21,0.3387,33.87
728a4a393899c37a5429,Method_m8vwGkEZc3TSW2xqYUoR,方法2,15,0.2419,24.19
728a4a393899c37a5429,Method_5Q4KoXthUuYz3bvrTDFm,方法3,12,0.1935,19.35
728a4a393899c37a5429,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,8,0.129,12.9
728a4a393899c37a5429,Method_gj1NLb4Jn7URf9K2kQPd,方法5,6,0.0968,9.68
e3d0782396c346359a8f,Method_BXr9AIsPQhwNvyGdZL57,方法1,28,0.2718,27.18
e3d0782396c346359a8f,Method_gj1NLb4Jn7URf9K2kQPd,方法2,23,0.2233,22.33
e3d0782396c346359a8f,Method_5Q4KoXthUuYz3bvrTDFm,方法3,22,0.2136,21.36
e3d0782396c346359a8f,Method_m8vwGkEZc3TSW2xqYUoR,方法4,16,0.1553,15.53
e3d0782396c346359a8f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,14,0.1359,13.59
9d02a160cd171c5f4c18,Method_5Q4KoXthUuYz3bvrTDFm,方法1,26,0.2453,24.53
9d02a160cd171c5f4c18,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,26,0.2453,24.53
9d02a160cd171c5f4c18,Method_gj1NLb4Jn7URf9K2kQPd,方法3,25,0.2358,23.58
9d02a160cd171c5f4c18,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.1509,15.09
9d02a160cd171c5f4c18,Method_m8vwGkEZc3TSW2xqYUoR,方法5,13,0.1226,12.26
9952cc289c9f690621ec,Method_5Q4KoXthUuYz3bvrTDFm,方法1,18,0.225,22.5
9952cc289c9f690621ec,Method_m8vwGkEZc3TSW2xqYUoR,方法2,18,0.225,22.5
9952cc289c9f690621ec,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,18,0.225,22.5
9952cc289c9f690621ec,Method_gj1NLb4Jn7URf9K2kQPd,方法4,14,0.175,17.5
9952cc289c9f690621ec,Method_BXr9AIsPQhwNvyGdZL57,方法5,12,0.15,15.0
0c57caf5358d30408034,Method_BXr9AIsPQhwNvyGdZL57,方法1,33,0.234,23.4
0c57caf5358d30408034,Method_gj1NLb4Jn7URf9K2kQPd,方法2,29,0.2057,20.57
0c57caf5358d30408034,Method_5Q4KoXthUuYz3bvrTDFm,方法3,29,0.2057,20.57
0c57caf5358d30408034,Method_m8vwGkEZc3TSW2xqYUoR,方法4,28,0.1986,19.86
0c57caf5358d30408034,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,22,0.156,15.6
93f451c36b535d39003d,Method_gj1NLb4Jn7URf9K2kQPd,方法1,18,0.3462,34.62
93f451c36b535d39003d,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,12,0.2308,23.08
93f451c36b535d39003d,Method_5Q4KoXthUuYz3bvrTDFm,方法3,11,0.2115,21.15
93f451c36b535d39003d,Method_m8vwGkEZc3TSW2xqYUoR,方法4,8,0.1538,15.38
93f451c36b535d39003d,Method_BXr9AIsPQhwNvyGdZL57,方法5,3,0.0577,5.77
ac4d829c715fb0c36ad5,Method_gj1NLb4Jn7URf9K2kQPd,方法1,11,0.2558,25.58
ac4d829c715fb0c36ad5,Method_m8vwGkEZc3TSW2xqYUoR,方法2,9,0.2093,20.93
ac4d829c715fb0c36ad5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,8,0.186,18.6
ac4d829c715fb0c36ad5,Method_5Q4KoXthUuYz3bvrTDFm,方法4,8,0.186,18.6
ac4d829c715fb0c36ad5,Method_BXr9AIsPQhwNvyGdZL57,方法5,7,0.1628,16.28
0d4a3518a188f6888380,Method_BXr9AIsPQhwNvyGdZL57,方法1,13,0.26,26.0
0d4a3518a188f6888380,Method_5Q4KoXthUuYz3bvrTDFm,方法2,12,0.24,24.0
0d4a3518a188f6888380,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,9,0.18,18.0
0d4a3518a188f6888380,Method_gj1NLb4Jn7URf9K2kQPd,方法4,9,0.18,18.0
0d4a3518a188f6888380,Method_m8vwGkEZc3TSW2xqYUoR,方法5,7,0.14,14.0
fqcud1c5mt7pdp9w0v6y,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,21,0.2386,23.86
fqcud1c5mt7pdp9w0v6y,Method_BXr9AIsPQhwNvyGdZL57,方法2,19,0.2159,21.59
fqcud1c5mt7pdp9w0v6y,Method_m8vwGkEZc3TSW2xqYUoR,方法3,19,0.2159,21.59
fqcud1c5mt7pdp9w0v6y,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.2045,20.45
fqcud1c5mt7pdp9w0v6y,Method_5Q4KoXthUuYz3bvrTDFm,方法5,11,0.125,12.5
rq44ojyrvdtad0tzsm32,Method_m8vwGkEZc3TSW2xqYUoR,方法1,28,0.2276,22.76
rq44ojyrvdtad0tzsm32,Method_BXr9AIsPQhwNvyGdZL57,方法2,27,0.2195,21.95
rq44ojyrvdtad0tzsm32,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,25,0.2033,20.33
rq44ojyrvdtad0tzsm32,Method_5Q4KoXthUuYz3bvrTDFm,方法4,22,0.1789,17.89
rq44ojyrvdtad0tzsm32,Method_gj1NLb4Jn7URf9K2kQPd,方法5,21,0.1707,17.07
h6miro3m8713s3dxuipr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,30,0.303,30.3
h6miro3m8713s3dxuipr,Method_gj1NLb4Jn7URf9K2kQPd,方法2,21,0.2121,21.21
h6miro3m8713s3dxuipr,Method_5Q4KoXthUuYz3bvrTDFm,方法3,21,0.2121,21.21
h6miro3m8713s3dxuipr,Method_BXr9AIsPQhwNvyGdZL57,方法4,17,0.1717,17.17
h6miro3m8713s3dxuipr,Method_m8vwGkEZc3TSW2xqYUoR,方法5,10,0.101,10.1
lexte4gc3dvjb7ty0qf5,Method_BXr9AIsPQhwNvyGdZL57,方法1,24,0.24,24.0
lexte4gc3dvjb7ty0qf5,Method_5Q4KoXthUuYz3bvrTDFm,方法2,22,0.22,22.0
lexte4gc3dvjb7ty0qf5,Method_m8vwGkEZc3TSW2xqYUoR,方法3,19,0.19,19.0
lexte4gc3dvjb7ty0qf5,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.18,18.0
lexte4gc3dvjb7ty0qf5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,17,0.17,17.0
6dx4zt62b8m37krb5l3n,Method_gj1NLb4Jn7URf9K2kQPd,方法1,28,0.2414,24.14
6dx4zt62b8m37krb5l3n,Method_m8vwGkEZc3TSW2xqYUoR,方法2,26,0.2241,22.41
6dx4zt62b8m37krb5l3n,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,24,0.2069,20.69
6dx4zt62b8m37krb5l3n,Method_BXr9AIsPQhwNvyGdZL57,方法4,24,0.2069,20.69
6dx4zt62b8m37krb5l3n,Method_5Q4KoXthUuYz3bvrTDFm,方法5,14,0.1207,12.07
oi7j42phxrp4mc1n9h4b,Method_BXr9AIsPQhwNvyGdZL57,方法1,20,0.2222,22.22
oi7j42phxrp4mc1n9h4b,Method_m8vwGkEZc3TSW2xqYUoR,方法2,19,0.2111,21.11
oi7j42phxrp4mc1n9h4b,Method_gj1NLb4Jn7URf9K2kQPd,方法3,17,0.1889,18.89
oi7j42phxrp4mc1n9h4b,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,17,0.1889,18.89
oi7j42phxrp4mc1n9h4b,Method_5Q4KoXthUuYz3bvrTDFm,方法5,17,0.1889,18.89
i5hexmb5zlzhd8lvwdv3,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2759,27.59
i5hexmb5zlzhd8lvwdv3,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2069,20.69
i5hexmb5zlzhd8lvwdv3,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.2069,20.69
i5hexmb5zlzhd8lvwdv3,Method_5Q4KoXthUuYz3bvrTDFm,方法4,14,0.1609,16.09
i5hexmb5zlzhd8lvwdv3,Method_m8vwGkEZc3TSW2xqYUoR,方法5,13,0.1494,14.94
cp4d94b2v0ws6am7mvuw,Method_gj1NLb4Jn7URf9K2kQPd,方法1,23,0.2584,25.84
cp4d94b2v0ws6am7mvuw,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.236,23.6
cp4d94b2v0ws6am7mvuw,Method_5Q4KoXthUuYz3bvrTDFm,方法3,20,0.2247,22.47
cp4d94b2v0ws6am7mvuw,Method_m8vwGkEZc3TSW2xqYUoR,方法4,16,0.1798,17.98
cp4d94b2v0ws6am7mvuw,Method_BXr9AIsPQhwNvyGdZL57,方法5,9,0.1011,10.11
6cxj0lsinp9d7215gtpe,Method_BXr9AIsPQhwNvyGdZL57,方法1,28,0.2393,23.93
6cxj0lsinp9d7215gtpe,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,27,0.2308,23.08
6cxj0lsinp9d7215gtpe,Method_gj1NLb4Jn7URf9K2kQPd,方法3,23,0.1966,19.66
6cxj0lsinp9d7215gtpe,Method_5Q4KoXthUuYz3bvrTDFm,方法4,21,0.1795,17.95
6cxj0lsinp9d7215gtpe,Method_m8vwGkEZc3TSW2xqYUoR,方法5,18,0.1538,15.38
t7x7ydt3u1cd2svfvk4q,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,26,0.2574,25.74
t7x7ydt3u1cd2svfvk4q,Method_BXr9AIsPQhwNvyGdZL57,方法2,24,0.2376,23.76
t7x7ydt3u1cd2svfvk4q,Method_5Q4KoXthUuYz3bvrTDFm,方法3,19,0.1881,18.81
t7x7ydt3u1cd2svfvk4q,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1683,16.83
t7x7ydt3u1cd2svfvk4q,Method_m8vwGkEZc3TSW2xqYUoR,方法5,15,0.1485,14.85
6iag08nt7se7f2hkgzx4,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,28,0.2745,27.45
6iag08nt7se7f2hkgzx4,Method_gj1NLb4Jn7URf9K2kQPd,方法2,22,0.2157,21.57
6iag08nt7se7f2hkgzx4,Method_BXr9AIsPQhwNvyGdZL57,方法3,19,0.1863,18.63
6iag08nt7se7f2hkgzx4,Method_5Q4KoXthUuYz3bvrTDFm,方法4,17,0.1667,16.67
6iag08nt7se7f2hkgzx4,Method_m8vwGkEZc3TSW2xqYUoR,方法5,16,0.1569,15.69
d3tt41de5iashfjr1txr,Method_BXr9AIsPQhwNvyGdZL57,方法1,24,0.2553,25.53
d3tt41de5iashfjr1txr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,23,0.2447,24.47
d3tt41de5iashfjr1txr,Method_5Q4KoXthUuYz3bvrTDFm,方法3,20,0.2128,21.28
d3tt41de5iashfjr1txr,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1809,18.09
d3tt41de5iashfjr1txr,Method_m8vwGkEZc3TSW2xqYUoR,方法5,10,0.1064,10.64
uk8sadmdmw8p7e22l2yr,Method_gj1NLb4Jn7URf9K2kQPd,方法1,32,0.2481,24.81
uk8sadmdmw8p7e22l2yr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,30,0.2326,23.26
uk8sadmdmw8p7e22l2yr,Method_5Q4KoXthUuYz3bvrTDFm,方法3,29,0.2248,22.48
uk8sadmdmw8p7e22l2yr,Method_BXr9AIsPQhwNvyGdZL57,方法4,24,0.186,18.6
uk8sadmdmw8p7e22l2yr,Method_m8vwGkEZc3TSW2xqYUoR,方法5,14,0.1085,10.85
svxexhg20hs3bbqd4fm7,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,26,0.2549,25.49
svxexhg20hs3bbqd4fm7,Method_m8vwGkEZc3TSW2xqYUoR,方法2,21,0.2059,20.59
svxexhg20hs3bbqd4fm7,Method_BXr9AIsPQhwNvyGdZL57,方法3,20,0.1961,19.61
svxexhg20hs3bbqd4fm7,Method_gj1NLb4Jn7URf9K2kQPd,方法4,19,0.1863,18.63
svxexhg20hs3bbqd4fm7,Method_5Q4KoXthUuYz3bvrTDFm,方法5,16,0.1569,15.69
3p34idi1traz2k8j0ulk,Method_5Q4KoXthUuYz3bvrTDFm,方法1,28,0.2569,25.69
3p34idi1traz2k8j0ulk,Method_BXr9AIsPQhwNvyGdZL57,方法2,25,0.2294,22.94
3p34idi1traz2k8j0ulk,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,23,0.211,21.1
3p34idi1traz2k8j0ulk,Method_m8vwGkEZc3TSW2xqYUoR,方法4,18,0.1651,16.51
3p34idi1traz2k8j0ulk,Method_gj1NLb4Jn7URf9K2kQPd,方法5,15,0.1376,13.76
t9a891e0764br5ujna1a,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,26,0.2407,24.07
t9a891e0764br5ujna1a,Method_gj1NLb4Jn7URf9K2kQPd,方法2,21,0.1944,19.44
t9a891e0764br5ujna1a,Method_BXr9AIsPQhwNvyGdZL57,方法3,21,0.1944,19.44
t9a891e0764br5ujna1a,Method_m8vwGkEZc3TSW2xqYUoR,方法4,20,0.1852,18.52
t9a891e0764br5ujna1a,Method_5Q4KoXthUuYz3bvrTDFm,方法5,20,0.1852,18.52
zeuj820acn6zhcbx617v,Method_gj1NLb4Jn7URf9K2kQPd,方法1,31,0.2627,26.27
zeuj820acn6zhcbx617v,Method_m8vwGkEZc3TSW2xqYUoR,方法2,29,0.2458,24.58
zeuj820acn6zhcbx617v,Method_BXr9AIsPQhwNvyGdZL57,方法3,22,0.1864,18.64
zeuj820acn6zhcbx617v,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,20,0.1695,16.95
zeuj820acn6zhcbx617v,Method_5Q4KoXthUuYz3bvrTDFm,方法5,16,0.1356,13.56
i1fr7kd71b2ni39kn958,Method_5Q4KoXthUuYz3bvrTDFm,方法1,21,0.2283,22.83
i1fr7kd71b2ni39kn958,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2283,22.83
i1fr7kd71b2ni39kn958,Method_BXr9AIsPQhwNvyGdZL57,方法3,20,0.2174,21.74
i1fr7kd71b2ni39kn958,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.1957,19.57
i1fr7kd71b2ni39kn958,Method_m8vwGkEZc3TSW2xqYUoR,方法5,12,0.1304,13.04
tvsgkf4oqh769h40lj43,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,34,0.2906,29.06
tvsgkf4oqh769h40lj43,Method_gj1NLb4Jn7URf9K2kQPd,方法2,27,0.2308,23.08
tvsgkf4oqh769h40lj43,Method_5Q4KoXthUuYz3bvrTDFm,方法3,22,0.188,18.8
tvsgkf4oqh769h40lj43,Method_m8vwGkEZc3TSW2xqYUoR,方法4,18,0.1538,15.38
tvsgkf4oqh769h40lj43,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.1368,13.68
buv73728fa9viqgrz5mj,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2553,25.53
buv73728fa9viqgrz5mj,Method_5Q4KoXthUuYz3bvrTDFm,方法2,23,0.2447,24.47
buv73728fa9viqgrz5mj,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.1915,19.15
buv73728fa9viqgrz5mj,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,15,0.1596,15.96
buv73728fa9viqgrz5mj,Method_m8vwGkEZc3TSW2xqYUoR,方法5,14,0.1489,14.89
w1uwjc89gv68yxkutpoe,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,23,0.2527,25.27
w1uwjc89gv68yxkutpoe,Method_5Q4KoXthUuYz3bvrTDFm,方法2,22,0.2418,24.18
w1uwjc89gv68yxkutpoe,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.1978,19.78
w1uwjc89gv68yxkutpoe,Method_gj1NLb4Jn7URf9K2kQPd,方法4,15,0.1648,16.48
w1uwjc89gv68yxkutpoe,Method_m8vwGkEZc3TSW2xqYUoR,方法5,13,0.1429,14.29
fkenlzdweox7v0zaopqo,Method_gj1NLb4Jn7URf9K2kQPd,方法1,27,0.2571,25.71
fkenlzdweox7v0zaopqo,Method_m8vwGkEZc3TSW2xqYUoR,方法2,24,0.2286,22.86
fkenlzdweox7v0zaopqo,Method_BXr9AIsPQhwNvyGdZL57,方法3,22,0.2095,20.95
fkenlzdweox7v0zaopqo,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,19,0.181,18.1
fkenlzdweox7v0zaopqo,Method_5Q4KoXthUuYz3bvrTDFm,方法5,13,0.1238,12.38
uy29im7a6hnc34lfp8ae,Method_gj1NLb4Jn7URf9K2kQPd,方法1,27,0.25,25.0
uy29im7a6hnc34lfp8ae,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,23,0.213,21.3
uy29im7a6hnc34lfp8ae,Method_BXr9AIsPQhwNvyGdZL57,方法3,22,0.2037,20.37
uy29im7a6hnc34lfp8ae,Method_m8vwGkEZc3TSW2xqYUoR,方法4,21,0.1944,19.44
uy29im7a6hnc34lfp8ae,Method_5Q4KoXthUuYz3bvrTDFm,方法5,15,0.1389,13.89
kilhyvtskm84umerpjee,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.2294,22.94
kilhyvtskm84umerpjee,Method_5Q4KoXthUuYz3bvrTDFm,方法2,23,0.211,21.1
kilhyvtskm84umerpjee,Method_gj1NLb4Jn7URf9K2kQPd,方法3,22,0.2018,20.18
kilhyvtskm84umerpjee,Method_BXr9AIsPQhwNvyGdZL57,方法4,21,0.1927,19.27
kilhyvtskm84umerpjee,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,18,0.1651,16.51
8urc1lsyw615q5prnxwh,Method_BXr9AIsPQhwNvyGdZL57,方法1,29,0.271,27.1
8urc1lsyw615q5prnxwh,Method_5Q4KoXthUuYz3bvrTDFm,方法2,22,0.2056,20.56
8urc1lsyw615q5prnxwh,Method_gj1NLb4Jn7URf9K2kQPd,方法3,21,0.1963,19.63
8urc1lsyw615q5prnxwh,Method_m8vwGkEZc3TSW2xqYUoR,方法4,19,0.1776,17.76
8urc1lsyw615q5prnxwh,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,16,0.1495,14.95
jyaxybaq8vui614ytd8i,Method_gj1NLb4Jn7URf9K2kQPd,方法1,30,0.2459,24.59
jyaxybaq8vui614ytd8i,Method_BXr9AIsPQhwNvyGdZL57,方法2,28,0.2295,22.95
jyaxybaq8vui614ytd8i,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,22,0.1803,18.03
jyaxybaq8vui614ytd8i,Method_m8vwGkEZc3TSW2xqYUoR,方法4,21,0.1721,17.21
jyaxybaq8vui614ytd8i,Method_5Q4KoXthUuYz3bvrTDFm,方法5,21,0.1721,17.21
ijieo064jbrs5ss1cmol,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,24,0.2526,25.26
ijieo064jbrs5ss1cmol,Method_5Q4KoXthUuYz3bvrTDFm,方法2,23,0.2421,24.21
ijieo064jbrs5ss1cmol,Method_gj1NLb4Jn7URf9K2kQPd,方法3,22,0.2316,23.16
ijieo064jbrs5ss1cmol,Method_BXr9AIsPQhwNvyGdZL57,方法4,15,0.1579,15.79
ijieo064jbrs5ss1cmol,Method_m8vwGkEZc3TSW2xqYUoR,方法5,11,0.1158,11.58
zc7xkcpo969z98kh6bg8,Method_gj1NLb4Jn7URf9K2kQPd,方法1,33,0.2409,24.09
zc7xkcpo969z98kh6bg8,Method_5Q4KoXthUuYz3bvrTDFm,方法2,31,0.2263,22.63
zc7xkcpo969z98kh6bg8,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,30,0.219,21.9
zc7xkcpo969z98kh6bg8,Method_BXr9AIsPQhwNvyGdZL57,方法4,24,0.1752,17.52
zc7xkcpo969z98kh6bg8,Method_m8vwGkEZc3TSW2xqYUoR,方法5,19,0.1387,13.87
4vnvytgnlmv4jbfw9h3t,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.25,25.0
4vnvytgnlmv4jbfw9h3t,Method_gj1NLb4Jn7URf9K2kQPd,方法2,24,0.24,24.0
4vnvytgnlmv4jbfw9h3t,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,23,0.23,23.0
4vnvytgnlmv4jbfw9h3t,Method_5Q4KoXthUuYz3bvrTDFm,方法4,15,0.15,15.0
4vnvytgnlmv4jbfw9h3t,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.13,13.0
pv0c4za1m616k25gfwfb,Method_BXr9AIsPQhwNvyGdZL57,方法1,29,0.2788,27.88
pv0c4za1m616k25gfwfb,Method_gj1NLb4Jn7URf9K2kQPd,方法2,25,0.2404,24.04
pv0c4za1m616k25gfwfb,Method_5Q4KoXthUuYz3bvrTDFm,方法3,18,0.1731,17.31
pv0c4za1m616k25gfwfb,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1635,16.35
pv0c4za1m616k25gfwfb,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,15,0.1442,14.42
mqqf68ny1kdp6i69i7tt,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,25,0.2604,26.04
mqqf68ny1kdp6i69i7tt,Method_BXr9AIsPQhwNvyGdZL57,方法2,20,0.2083,20.83
mqqf68ny1kdp6i69i7tt,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.1875,18.75
mqqf68ny1kdp6i69i7tt,Method_m8vwGkEZc3TSW2xqYUoR,方法4,18,0.1875,18.75
mqqf68ny1kdp6i69i7tt,Method_5Q4KoXthUuYz3bvrTDFm,方法5,15,0.1562,15.62
9a25hcbd3mhgaj0fyelo,Method_5Q4KoXthUuYz3bvrTDFm,方法1,26,0.25,25.0
9a25hcbd3mhgaj0fyelo,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,23,0.2212,22.12
9a25hcbd3mhgaj0fyelo,Method_gj1NLb4Jn7URf9K2kQPd,方法3,20,0.1923,19.23
9a25hcbd3mhgaj0fyelo,Method_BXr9AIsPQhwNvyGdZL57,方法4,18,0.1731,17.31
9a25hcbd3mhgaj0fyelo,Method_m8vwGkEZc3TSW2xqYUoR,方法5,17,0.1635,16.35
9lfh7vk4u8eh6zz1dmvp,Method_gj1NLb4Jn7URf9K2kQPd,方法1,26,0.2737,27.37
9lfh7vk4u8eh6zz1dmvp,Method_m8vwGkEZc3TSW2xqYUoR,方法2,20,0.2105,21.05
9lfh7vk4u8eh6zz1dmvp,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,17,0.1789,17.89
9lfh7vk4u8eh6zz1dmvp,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.1684,16.84
9lfh7vk4u8eh6zz1dmvp,Method_5Q4KoXthUuYz3bvrTDFm,方法5,16,0.1684,16.84
xsxczvs8iluovs3pt5q7,Method_5Q4KoXthUuYz3bvrTDFm,方法1,22,0.2391,23.91
xsxczvs8iluovs3pt5q7,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.2174,21.74
xsxczvs8iluovs3pt5q7,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,20,0.2174,21.74
xsxczvs8iluovs3pt5q7,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1848,18.48
xsxczvs8iluovs3pt5q7,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1413,14.13
reo07h0d5zehmotdlz2w,Method_5Q4KoXthUuYz3bvrTDFm,方法1,25,0.2778,27.78
reo07h0d5zehmotdlz2w,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2333,23.33
reo07h0d5zehmotdlz2w,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.2,20.0
reo07h0d5zehmotdlz2w,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1889,18.89
reo07h0d5zehmotdlz2w,Method_BXr9AIsPQhwNvyGdZL57,方法5,9,0.1,10.0
2d526c27123e59103e29,Method_BXr9AIsPQhwNvyGdZL57,方法1,77,0.2245,22.45
2d526c27123e59103e29,Method_m8vwGkEZc3TSW2xqYUoR,方法2,71,0.207,20.7
2d526c27123e59103e29,Method_gj1NLb4Jn7URf9K2kQPd,方法3,67,0.1953,19.53
2d526c27123e59103e29,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,67,0.1953,19.53
2d526c27123e59103e29,Method_5Q4KoXthUuYz3bvrTDFm,方法5,61,0.1778,17.78
488fc49e8fccd665c3e2,Method_BXr9AIsPQhwNvyGdZL57,方法1,65,0.2407,24.07
488fc49e8fccd665c3e2,Method_gj1NLb4Jn7URf9K2kQPd,方法2,62,0.2296,22.96
488fc49e8fccd665c3e2,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,54,0.2,20.0
488fc49e8fccd665c3e2,Method_5Q4KoXthUuYz3bvrTDFm,方法4,49,0.1815,18.15
488fc49e8fccd665c3e2,Method_m8vwGkEZc3TSW2xqYUoR,方法5,40,0.1481,14.81
be032ee60c336e4701e0,Method_BXr9AIsPQhwNvyGdZL57,方法1,36,0.2707,27.07
be032ee60c336e4701e0,Method_gj1NLb4Jn7URf9K2kQPd,方法2,30,0.2256,22.56
be032ee60c336e4701e0,Method_5Q4KoXthUuYz3bvrTDFm,方法3,26,0.1955,19.55
be032ee60c336e4701e0,Method_m8vwGkEZc3TSW2xqYUoR,方法4,22,0.1654,16.54
be032ee60c336e4701e0,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,19,0.1429,14.29
19793e7e55b68c8dd776,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2609,26.09
19793e7e55b68c8dd776,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,19,0.2065,20.65
19793e7e55b68c8dd776,Method_5Q4KoXthUuYz3bvrTDFm,方法3,17,0.1848,18.48
19793e7e55b68c8dd776,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1848,18.48
19793e7e55b68c8dd776,Method_BXr9AIsPQhwNvyGdZL57,方法5,15,0.163,16.3
fe752a6d1aa3d710d738,Method_m8vwGkEZc3TSW2xqYUoR,方法1,40,0.2299,22.99
fe752a6d1aa3d710d738,Method_5Q4KoXthUuYz3bvrTDFm,方法2,38,0.2184,21.84
fe752a6d1aa3d710d738,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,35,0.2011,20.11
fe752a6d1aa3d710d738,Method_BXr9AIsPQhwNvyGdZL57,方法4,34,0.1954,19.54
fe752a6d1aa3d710d738,Method_gj1NLb4Jn7URf9K2kQPd,方法5,27,0.1552,15.52
912794ea0c6936c83ce2,Method_m8vwGkEZc3TSW2xqYUoR,方法1,40,0.2516,25.16
912794ea0c6936c83ce2,Method_BXr9AIsPQhwNvyGdZL57,方法2,36,0.2264,22.64
912794ea0c6936c83ce2,Method_5Q4KoXthUuYz3bvrTDFm,方法3,35,0.2201,22.01
912794ea0c6936c83ce2,Method_gj1NLb4Jn7URf9K2kQPd,方法4,26,0.1635,16.35
912794ea0c6936c83ce2,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,22,0.1384,13.84
